@relation weka_training_10

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A6 numeric
@attribute A7 numeric
@attribute A8 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A12 numeric
@attribute A13 numeric
@attribute A14 numeric
@attribute A15 numeric
@attribute A16 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute A20 numeric
@attribute A21 numeric
@attribute A22 numeric
@attribute A23 numeric
@attribute A24 numeric
@attribute A25 numeric
@attribute A26 numeric
@attribute A27 numeric
@attribute A28 numeric
@attribute A29 numeric
@attribute A30 numeric
@attribute A31 numeric
@attribute A32 numeric
@attribute A33 numeric
@attribute A34 numeric
@attribute A35 numeric
@attribute A36 numeric
@attribute A37 numeric
@attribute A38 numeric
@attribute A39 numeric
@attribute A40 numeric
@attribute A41 numeric
@attribute A42 numeric
@attribute A43 numeric
@attribute A44 numeric
@attribute A45 numeric
@attribute A46 numeric
@attribute A47 numeric
@attribute A48 numeric
@attribute A49 numeric
@attribute A50 numeric
@attribute A51 numeric
@attribute A52 numeric
@attribute A53 numeric
@attribute A54 numeric
@attribute A55 numeric
@attribute A56 numeric
@attribute A57 numeric
@attribute A58 numeric
@attribute A59 numeric
@attribute A60 numeric
@attribute A61 numeric
@attribute A62 numeric
@attribute A63 numeric
@attribute A64 numeric
@attribute A65 numeric
@attribute A66 numeric
@attribute A67 numeric
@attribute A68 numeric
@attribute A69 numeric
@attribute A70 numeric
@attribute A71 numeric
@attribute A72 numeric
@attribute A73 numeric
@attribute A74 numeric
@attribute A75 numeric
@attribute A76 numeric
@attribute A77 numeric
@attribute A78 numeric
@attribute A79 numeric
@attribute A80 numeric
@attribute A81 numeric
@attribute A82 numeric
@attribute A83 numeric
@attribute A84 numeric
@attribute Target {Rise,Down}

@data
-0.003392,-0.010387,-0.000551,-0.002922,0.193701,0.507977,0.109848,3.607774,-0.003392,-0.010387,-0.000551,-0.002922,0.193701,0.507977,0.109848,3.607774,-0.003392,-0.010387,-0.000551,-0.002922,0.193701,0.507977,0.109848,3.607774,-0.003392,-0.010387,-0.000551,-0.002922,0.193701,0.507977,0.109848,3.607774,-0.003392,-0.010387,-0.000551,-0.002922,0.193701,0.507977,0.109848,3.607774,-0.003392,-0.010387,-0.000551,-0.002922,0.193701,0.507977,0.109848,3.607774,-0.003392,-0.010387,-0.000551,-0.002922,0.193701,0.507977,0.109848,3.607774,-0.003392,-0.010387,-0.000551,-0.002922,0.193701,0.507977,0.109848,3.607774,-0.003392,-0.010387,-0.000551,-0.002922,0.193701,0.507977,0.109848,3.607774,0.052849,0.045556,0.001001,0.008287,77.409,299.60125,31.978,1810,77.409,299.60125,31.978,1810,Rise
-0.003392,-0.010387,-0.000551,-0.002922,0.193701,0.507977,0.109848,3.607774,-0.003392,-0.010387,-0.000551,-0.002922,0.193701,0.507977,0.109848,3.607774,-0.003392,-0.010387,-0.000551,-0.002922,0.193701,0.507977,0.109848,3.607774,-0.003392,-0.010387,-0.000551,-0.002922,0.193701,0.507977,0.109848,3.607774,-0.003392,-0.010387,-0.000551,-0.002922,0.193701,0.507977,0.109848,3.607774,-0.003392,-0.010387,-0.000551,-0.002922,0.193701,0.507977,0.109848,3.607774,-0.003392,-0.010387,-0.000551,-0.002922,0.193701,0.507977,0.109848,3.607774,-0.003392,-0.010387,-0.000551,-0.002922,0.193701,0.507977,0.109848,3.607774,0.052849,0.045556,0.001001,0.008287,77.409,299.60125,31.978,1810,0.047299,0.052171,-0.003315,0.045684,0.162,2.96375,-0.002,15.6,77.571,302.565,31.976,1825.6,Rise
-0.003392,-0.010387,-0.000551,-0.002922,0.193701,0.507977,0.109848,3.607774,-0.003392,-0.010387,-0.000551,-0.002922,0.193701,0.507977,0.109848,3.607774,-0.003392,-0.010387,-0.000551,-0.002922,0.193701,0.507977,0.109848,3.607774,-0.003392,-0.010387,-0.000551,-0.002922,0.193701,0.507977,0.109848,3.607774,-0.003392,-0.010387,-0.000551,-0.002922,0.193701,0.507977,0.109848,3.607774,-0.003392,-0.010387,-0.000551,-0.002922,0.193701,0.507977,0.109848,3.607774,-0.003392,-0.010387,-0.000551,-0.002922,0.193701,0.507977,0.109848,3.607774,0.052849,0.045556,0.001001,0.008287,77.409,299.60125,31.978,1810,0.047299,0.052171,-0.003315,0.045684,0.162,2.96375,-0.002,15.6,0.042862,0.028151,-0.005568,0.08905,-0.207,1.865,-0.008,22.8,77.364,304.43,31.968,1848.4,Rise
-0.003392,-0.010387,-0.000551,-0.002922,0.193701,0.507977,0.109848,3.607774,-0.003392,-0.010387,-0.000551,-0.002922,0.193701,0.507977,0.109848,3.607774,-0.003392,-0.010387,-0.000551,-0.002922,0.193701,0.507977,0.109848,3.607774,-0.003392,-0.010387,-0.000551,-0.002922,0.193701,0.507977,0.109848,3.607774,-0.003392,-0.010387,-0.000551,-0.002922,0.193701,0.507977,0.109848,3.607774,-0.003392,-0.010387,-0.000551,-0.002922,0.193701,0.507977,0.109848,3.607774,0.052849,0.045556,0.001001,0.008287,77.409,299.60125,31.978,1810,0.047299,0.052171,-0.003315,0.045684,0.162,2.96375,-0.002,15.6,0.042862,0.028151,-0.005568,0.08905,-0.207,1.865,-0.008,22.8,0.031406,0.031154,-0.003628,0.076355,0.2,1.15,0.008,21.8,77.564,305.58,31.976,1870.2,Rise
-0.003392,-0.010387,-0.000551,-0.002922,0.193701,0.507977,0.109848,3.607774,-0.003392,-0.010387,-0.000551,-0.002922,0.193701,0.507977,0.109848,3.607774,-0.003392,-0.010387,-0.000551,-0.002922,0.193701,0.507977,0.109848,3.607774,-0.003392,-0.010387,-0.000551,-0.002922,0.193701,0.507977,0.109848,3.607774,-0.003392,-0.010387,-0.000551,-0.002922,0.193701,0.507977,0.109848,3.607774,0.052849,0.045556,0.001001,0.008287,77.409,299.60125,31.978,1810,0.047299,0.052171,-0.003315,0.045684,0.162,2.96375,-0.002,15.6,0.042862,0.028151,-0.005568,0.08905,-0.207,1.865,-0.008,22.8,0.031406,0.031154,-0.003628,0.076355,0.2,1.15,0.008,21.8,0.052376,0.05211,-0.006351,0.065643,0.792,1.945,-0.013,18.8,78.356,307.525,31.963,1889,Rise
-0.003392,-0.010387,-0.000551,-0.002922,0.193701,0.507977,0.109848,3.607774,-0.003392,-0.010387,-0.000551,-0.002922,0.193701,0.507977,0.109848,3.607774,-0.003392,-0.010387,-0.000551,-0.002922,0.193701,0.507977,0.109848,3.607774,-0.003392,-0.010387,-0.000551,-0.002922,0.193701,0.507977,0.109848,3.607774,0.052849,0.045556,0.001001,0.008287,77.409,299.60125,31.978,1810,0.047299,0.052171,-0.003315,0.045684,0.162,2.96375,-0.002,15.6,0.042862,0.028151,-0.005568,0.08905,-0.207,1.865,-0.008,22.8,0.031406,0.031154,-0.003628,0.076355,0.2,1.15,0.008,21.8,0.052376,0.05211,-0.006351,0.065643,0.792,1.945,-0.013,18.8,0.067384,0.065691,-0.008676,0.073074,1.203,4.01,-0.036,21.4,79.559,311.535,31.927,1910.4,Rise
-0.003392,-0.010387,-0.000551,-0.002922,0.193701,0.507977,0.109848,3.607774,-0.003392,-0.010387,-0.000551,-0.002922,0.193701,0.507977,0.109848,3.607774,-0.003392,-0.010387,-0.000551,-0.002922,0.193701,0.507977,0.109848,3.607774,0.052849,0.045556,0.001001,0.008287,77.409,299.60125,31.978,1810,0.047299,0.052171,-0.003315,0.045684,0.162,2.96375,-0.002,15.6,0.042862,0.028151,-0.005568,0.08905,-0.207,1.865,-0.008,22.8,0.031406,0.031154,-0.003628,0.076355,0.2,1.15,0.008,21.8,0.052376,0.05211,-0.006351,0.065643,0.792,1.945,-0.013,18.8,0.067384,0.065691,-0.008676,0.073074,1.203,4.01,-0.036,21.4,0.030657,0.058522,-0.012458,0.087237,1.205,4.33,-0.06,25.7,80.764,315.865,31.867,1936.1,Rise
-0.003392,-0.010387,-0.000551,-0.002922,0.193701,0.507977,0.109848,3.607774,-0.003392,-0.010387,-0.000551,-0.002922,0.193701,0.507977,0.109848,3.607774,0.052849,0.045556,0.001001,0.008287,77.409,299.60125,31.978,1810,0.047299,0.052171,-0.003315,0.045684,0.162,2.96375,-0.002,15.6,0.042862,0.028151,-0.005568,0.08905,-0.207,1.865,-0.008,22.8,0.031406,0.031154,-0.003628,0.076355,0.2,1.15,0.008,21.8,0.052376,0.05211,-0.006351,0.065643,0.792,1.945,-0.013,18.8,0.067384,0.065691,-0.008676,0.073074,1.203,4.01,-0.036,21.4,0.030657,0.058522,-0.012458,0.087237,1.205,4.33,-0.06,25.7,0.039786,0.037112,-0.011666,0.072448,1.099,3.435,-0.066,26.7,81.863,319.3,31.801,1962.8,Rise
-0.003392,-0.010387,-0.000551,-0.002922,0.193701,0.507977,0.109848,3.607774,0.052849,0.045556,0.001001,0.008287,77.409,299.60125,31.978,1810,0.047299,0.052171,-0.003315,0.045684,0.162,2.96375,-0.002,15.6,0.042862,0.028151,-0.005568,0.08905,-0.207,1.865,-0.008,22.8,0.031406,0.031154,-0.003628,0.076355,0.2,1.15,0.008,21.8,0.052376,0.05211,-0.006351,0.065643,0.792,1.945,-0.013,18.8,0.067384,0.065691,-0.008676,0.073074,1.203,4.01,-0.036,21.4,0.030657,0.058522,-0.012458,0.087237,1.205,4.33,-0.06,25.7,0.039786,0.037112,-0.011666,0.072448,1.099,3.435,-0.066,26.7,0.04428,-0.011025,-0.009611,0.084217,0.634,1.335,-0.066,36.8,82.497,320.635,31.735,1999.6,Rise
0.052849,0.045556,0.001001,0.008287,77.409,299.60125,31.978,1810,0.047299,0.052171,-0.003315,0.045684,0.162,2.96375,-0.002,15.6,0.042862,0.028151,-0.005568,0.08905,-0.207,1.865,-0.008,22.8,0.031406,0.031154,-0.003628,0.076355,0.2,1.15,0.008,21.8,0.052376,0.05211,-0.006351,0.065643,0.792,1.945,-0.013,18.8,0.067384,0.065691,-0.008676,0.073074,1.203,4.01,-0.036,21.4,0.030657,0.058522,-0.012458,0.087237,1.205,4.33,-0.06,25.7,0.039786,0.037112,-0.011666,0.072448,1.099,3.435,-0.066,26.7,0.04428,-0.011025,-0.009611,0.084217,0.634,1.335,-0.066,36.8,-0.084493,-0.093291,-0.001893,0.091915,-0.455,-1.955,-0.045,43.6,82.042,318.68,31.69,2043.2,Rise
