@relation weka_training_9

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A6 numeric
@attribute A7 numeric
@attribute A8 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A12 numeric
@attribute A13 numeric
@attribute A14 numeric
@attribute A15 numeric
@attribute A16 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute A20 numeric
@attribute A21 numeric
@attribute A22 numeric
@attribute A23 numeric
@attribute A24 numeric
@attribute A25 numeric
@attribute A26 numeric
@attribute A27 numeric
@attribute A28 numeric
@attribute A29 numeric
@attribute A30 numeric
@attribute A31 numeric
@attribute A32 numeric
@attribute A33 numeric
@attribute A34 numeric
@attribute A35 numeric
@attribute A36 numeric
@attribute A37 numeric
@attribute A38 numeric
@attribute A39 numeric
@attribute A40 numeric
@attribute A41 numeric
@attribute A42 numeric
@attribute A43 numeric
@attribute A44 numeric
@attribute A45 numeric
@attribute A46 numeric
@attribute A47 numeric
@attribute A48 numeric
@attribute A49 numeric
@attribute A50 numeric
@attribute A51 numeric
@attribute A52 numeric
@attribute A53 numeric
@attribute A54 numeric
@attribute A55 numeric
@attribute A56 numeric
@attribute A57 numeric
@attribute A58 numeric
@attribute A59 numeric
@attribute A60 numeric
@attribute A61 numeric
@attribute A62 numeric
@attribute A63 numeric
@attribute A64 numeric
@attribute A65 numeric
@attribute A66 numeric
@attribute A67 numeric
@attribute A68 numeric
@attribute A69 numeric
@attribute A70 numeric
@attribute A71 numeric
@attribute A72 numeric
@attribute A73 numeric
@attribute A74 numeric
@attribute A75 numeric
@attribute A76 numeric
@attribute A77 numeric
@attribute A78 numeric
@attribute A79 numeric
@attribute A80 numeric
@attribute A81 numeric
@attribute A82 numeric
@attribute A83 numeric
@attribute A84 numeric
@attribute Target {Rise,Down}

@data
0.055126,0.049006,-0.003682,0.043106,-0.167778,2.666667,0,13.777778,0.043816,0.02784,-0.006217,0.085565,0.297778,1.044444,0.001111,24.222222,0.026958,0.030599,-0.003925,0.073473,0.606667,1.222222,-0.003333,20.888889,0.044282,0.046203,-0.006189,0.062331,1.063333,3.516667,-0.027778,19.666667,0.055052,0.057961,-0.008182,0.069193,1.525556,4.55,-0.046667,22.444444,0.021336,0.05147,-0.01169,0.08115,1.012222,4.172222,-0.068889,29.666667,0.036897,0.031531,-0.010667,0.062654,0.59,3.044444,-0.073333,33.888889,0.040305,-0.015166,-0.008413,0.072029,0.721111,0.955556,-0.072222,41.444444,-0.085165,-0.095004,-0.000772,0.07911,-0.71,-2.7,-0.042222,45.111111,-0.116277,-0.102743,0.004284,0.060753,-1.07,-3.933333,-0.01,35.777778,81.053,315.65,31.667,2083.8,Down
0.043816,0.02784,-0.006217,0.085565,0.297778,1.044444,0.001111,24.222222,0.026958,0.030599,-0.003925,0.073473,0.606667,1.222222,-0.003333,20.888889,0.044282,0.046203,-0.006189,0.062331,1.063333,3.516667,-0.027778,19.666667,0.055052,0.057961,-0.008182,0.069193,1.525556,4.55,-0.046667,22.444444,0.021336,0.05147,-0.01169,0.08115,1.012222,4.172222,-0.068889,29.666667,0.036897,0.031531,-0.010667,0.062654,0.59,3.044444,-0.073333,33.888889,0.040305,-0.015166,-0.008413,0.072029,0.721111,0.955556,-0.072222,41.444444,-0.085165,-0.095004,-0.000772,0.07911,-0.71,-2.7,-0.042222,45.111111,-0.116277,-0.102743,0.004284,0.060753,-1.07,-3.933333,-0.01,35.777778,-0.122855,-0.129764,0.013573,0.040362,-1.182222,-4.744444,0.035556,22,79.933,310.845,31.691,2114,Down
0.026958,0.030599,-0.003925,0.073473,0.606667,1.222222,-0.003333,20.888889,0.044282,0.046203,-0.006189,0.062331,1.063333,3.516667,-0.027778,19.666667,0.055052,0.057961,-0.008182,0.069193,1.525556,4.55,-0.046667,22.444444,0.021336,0.05147,-0.01169,0.08115,1.012222,4.172222,-0.068889,29.666667,0.036897,0.031531,-0.010667,0.062654,0.59,3.044444,-0.073333,33.888889,0.040305,-0.015166,-0.008413,0.072029,0.721111,0.955556,-0.072222,41.444444,-0.085165,-0.095004,-0.000772,0.07911,-0.71,-2.7,-0.042222,45.111111,-0.116277,-0.102743,0.004284,0.060753,-1.07,-3.933333,-0.01,35.777778,-0.122855,-0.129764,0.013573,0.040362,-1.182222,-4.744444,0.035556,22,-0.065799,-0.08451,0.016322,-0.016759,-0.67,-3.802778,0.042222,9.555556,79.262,307.6325,31.736,2122.6,Down
0.044282,0.046203,-0.006189,0.062331,1.063333,3.516667,-0.027778,19.666667,0.055052,0.057961,-0.008182,0.069193,1.525556,4.55,-0.046667,22.444444,0.021336,0.05147,-0.01169,0.08115,1.012222,4.172222,-0.068889,29.666667,0.036897,0.031531,-0.010667,0.062654,0.59,3.044444,-0.073333,33.888889,0.040305,-0.015166,-0.008413,0.072029,0.721111,0.955556,-0.072222,41.444444,-0.085165,-0.095004,-0.000772,0.07911,-0.71,-2.7,-0.042222,45.111111,-0.116277,-0.102743,0.004284,0.060753,-1.07,-3.933333,-0.01,35.777778,-0.122855,-0.129764,0.013573,0.040362,-1.182222,-4.744444,0.035556,22,-0.065799,-0.08451,0.016322,-0.016759,-0.67,-3.802778,0.042222,9.555556,-0.082774,-0.038868,0.017129,-0.036966,-1.216667,-3.566667,0.063333,5.333333,78.413,305.2675,31.783,2127.4,Down
0.055052,0.057961,-0.008182,0.069193,1.525556,4.55,-0.046667,22.444444,0.021336,0.05147,-0.01169,0.08115,1.012222,4.172222,-0.068889,29.666667,0.036897,0.031531,-0.010667,0.062654,0.59,3.044444,-0.073333,33.888889,0.040305,-0.015166,-0.008413,0.072029,0.721111,0.955556,-0.072222,41.444444,-0.085165,-0.095004,-0.000772,0.07911,-0.71,-2.7,-0.042222,45.111111,-0.116277,-0.102743,0.004284,0.060753,-1.07,-3.933333,-0.01,35.777778,-0.122855,-0.129764,0.013573,0.040362,-1.182222,-4.744444,0.035556,22,-0.065799,-0.08451,0.016322,-0.016759,-0.67,-3.802778,0.042222,9.555556,-0.082774,-0.038868,0.017129,-0.036966,-1.216667,-3.566667,0.063333,5.333333,-0.038391,-0.044419,0.01917,-0.059261,-1.237778,-5.25,0.093333,-4.555556,77.545,301.3875,31.856,2127,Down
0.021336,0.05147,-0.01169,0.08115,1.012222,4.172222,-0.068889,29.666667,0.036897,0.031531,-0.010667,0.062654,0.59,3.044444,-0.073333,33.888889,0.040305,-0.015166,-0.008413,0.072029,0.721111,0.955556,-0.072222,41.444444,-0.085165,-0.095004,-0.000772,0.07911,-0.71,-2.7,-0.042222,45.111111,-0.116277,-0.102743,0.004284,0.060753,-1.07,-3.933333,-0.01,35.777778,-0.122855,-0.129764,0.013573,0.040362,-1.182222,-4.744444,0.035556,22,-0.065799,-0.08451,0.016322,-0.016759,-0.67,-3.802778,0.042222,9.555556,-0.082774,-0.038868,0.017129,-0.036966,-1.216667,-3.566667,0.063333,5.333333,-0.038391,-0.044419,0.01917,-0.059261,-1.237778,-5.25,0.093333,-4.555556,0.014829,-0.015906,0.010009,-0.075653,-0.673333,-5.127778,0.091111,-16.222222,76.771,297.0075,31.92,2117.9,Down
0.036897,0.031531,-0.010667,0.062654,0.59,3.044444,-0.073333,33.888889,0.040305,-0.015166,-0.008413,0.072029,0.721111,0.955556,-0.072222,41.444444,-0.085165,-0.095004,-0.000772,0.07911,-0.71,-2.7,-0.042222,45.111111,-0.116277,-0.102743,0.004284,0.060753,-1.07,-3.933333,-0.01,35.777778,-0.122855,-0.129764,0.013573,0.040362,-1.182222,-4.744444,0.035556,22,-0.065799,-0.08451,0.016322,-0.016759,-0.67,-3.802778,0.042222,9.555556,-0.082774,-0.038868,0.017129,-0.036966,-1.216667,-3.566667,0.063333,5.333333,-0.038391,-0.044419,0.01917,-0.059261,-1.237778,-5.25,0.093333,-4.555556,0.014829,-0.015906,0.010009,-0.075653,-0.673333,-5.127778,0.091111,-16.222222,0.04649,0.012256,0.002566,-0.078766,-0.695556,-4.344444,0.077778,-18.888889,76.333,292.7775,31.986,2100.9,Down
0.040305,-0.015166,-0.008413,0.072029,0.721111,0.955556,-0.072222,41.444444,-0.085165,-0.095004,-0.000772,0.07911,-0.71,-2.7,-0.042222,45.111111,-0.116277,-0.102743,0.004284,0.060753,-1.07,-3.933333,-0.01,35.777778,-0.122855,-0.129764,0.013573,0.040362,-1.182222,-4.744444,0.035556,22,-0.065799,-0.08451,0.016322,-0.016759,-0.67,-3.802778,0.042222,9.555556,-0.082774,-0.038868,0.017129,-0.036966,-1.216667,-3.566667,0.063333,5.333333,-0.038391,-0.044419,0.01917,-0.059261,-1.237778,-5.25,0.093333,-4.555556,0.014829,-0.015906,0.010009,-0.075653,-0.673333,-5.127778,0.091111,-16.222222,0.04649,0.012256,0.002566,-0.078766,-0.695556,-4.344444,0.077778,-18.888889,-0.022493,0.013265,0.004287,-0.11508,-1.556667,-3.1,0.094444,-38.111111,75.035,288.5825,32.071,2072.9,Rise
-0.085165,-0.095004,-0.000772,0.07911,-0.71,-2.7,-0.042222,45.111111,-0.116277,-0.102743,0.004284,0.060753,-1.07,-3.933333,-0.01,35.777778,-0.122855,-0.129764,0.013573,0.040362,-1.182222,-4.744444,0.035556,22,-0.065799,-0.08451,0.016322,-0.016759,-0.67,-3.802778,0.042222,9.555556,-0.082774,-0.038868,0.017129,-0.036966,-1.216667,-3.566667,0.063333,5.333333,-0.038391,-0.044419,0.01917,-0.059261,-1.237778,-5.25,0.093333,-4.555556,0.014829,-0.015906,0.010009,-0.075653,-0.673333,-5.127778,0.091111,-16.222222,0.04649,0.012256,0.002566,-0.078766,-0.695556,-4.344444,0.077778,-18.888889,-0.022493,0.013265,0.004287,-0.11508,-1.556667,-3.1,0.094444,-38.111111,0.029511,0.026823,-0.000725,-0.084158,0.108889,0.516667,0.061111,-42.333333,74.029,286.2325,32.146,2041.1,Down
-0.116277,-0.102743,0.004284,0.060753,-1.07,-3.933333,-0.01,35.777778,-0.122855,-0.129764,0.013573,0.040362,-1.182222,-4.744444,0.035556,22,-0.065799,-0.08451,0.016322,-0.016759,-0.67,-3.802778,0.042222,9.555556,-0.082774,-0.038868,0.017129,-0.036966,-1.216667,-3.566667,0.063333,5.333333,-0.038391,-0.044419,0.01917,-0.059261,-1.237778,-5.25,0.093333,-4.555556,0.014829,-0.015906,0.010009,-0.075653,-0.673333,-5.127778,0.091111,-16.222222,0.04649,0.012256,0.002566,-0.078766,-0.695556,-4.344444,0.077778,-18.888889,-0.022493,0.013265,0.004287,-0.11508,-1.556667,-3.1,0.094444,-38.111111,0.029511,0.026823,-0.000725,-0.084158,0.108889,0.516667,0.061111,-42.333333,0.02167,-0.001252,-0.001275,-0.075897,0.488889,0.327778,0.047778,-45.111111,74.119,285.9275,32.204,2000.5,Down
-0.122855,-0.129764,0.013573,0.040362,-1.182222,-4.744444,0.035556,22,-0.065799,-0.08451,0.016322,-0.016759,-0.67,-3.802778,0.042222,9.555556,-0.082774,-0.038868,0.017129,-0.036966,-1.216667,-3.566667,0.063333,5.333333,-0.038391,-0.044419,0.01917,-0.059261,-1.237778,-5.25,0.093333,-4.555556,0.014829,-0.015906,0.010009,-0.075653,-0.673333,-5.127778,0.091111,-16.222222,0.04649,0.012256,0.002566,-0.078766,-0.695556,-4.344444,0.077778,-18.888889,-0.022493,0.013265,0.004287,-0.11508,-1.556667,-3.1,0.094444,-38.111111,0.029511,0.026823,-0.000725,-0.084158,0.108889,0.516667,0.061111,-42.333333,0.02167,-0.001252,-0.001275,-0.075897,0.488889,0.327778,0.047778,-45.111111,0.047604,-0.006954,-0.003272,-0.078613,0.993333,1.744444,0.004444,-48.444444,74.856,286.2325,32.241,1954.9,Rise
-0.065799,-0.08451,0.016322,-0.016759,-0.67,-3.802778,0.042222,9.555556,-0.082774,-0.038868,0.017129,-0.036966,-1.216667,-3.566667,0.063333,5.333333,-0.038391,-0.044419,0.01917,-0.059261,-1.237778,-5.25,0.093333,-4.555556,0.014829,-0.015906,0.010009,-0.075653,-0.673333,-5.127778,0.091111,-16.222222,0.04649,0.012256,0.002566,-0.078766,-0.695556,-4.344444,0.077778,-18.888889,-0.022493,0.013265,0.004287,-0.11508,-1.556667,-3.1,0.094444,-38.111111,0.029511,0.026823,-0.000725,-0.084158,0.108889,0.516667,0.061111,-42.333333,0.02167,-0.001252,-0.001275,-0.075897,0.488889,0.327778,0.047778,-45.111111,0.047604,-0.006954,-0.003272,-0.078613,0.993333,1.744444,0.004444,-48.444444,0.039576,0.006015,-0.00517,-0.061067,0.553333,1.108333,-0.018889,-36,75.747,288.2875,32.237,1911.3,Rise
-0.082774,-0.038868,0.017129,-0.036966,-1.216667,-3.566667,0.063333,5.333333,-0.038391,-0.044419,0.01917,-0.059261,-1.237778,-5.25,0.093333,-4.555556,0.014829,-0.015906,0.010009,-0.075653,-0.673333,-5.127778,0.091111,-16.222222,0.04649,0.012256,0.002566,-0.078766,-0.695556,-4.344444,0.077778,-18.888889,-0.022493,0.013265,0.004287,-0.11508,-1.556667,-3.1,0.094444,-38.111111,0.029511,0.026823,-0.000725,-0.084158,0.108889,0.516667,0.061111,-42.333333,0.02167,-0.001252,-0.001275,-0.075897,0.488889,0.327778,0.047778,-45.111111,0.047604,-0.006954,-0.003272,-0.078613,0.993333,1.744444,0.004444,-48.444444,0.039576,0.006015,-0.00517,-0.061067,0.553333,1.108333,-0.018889,-36,0.048521,0.042343,-0.010634,-0.04213,1.021111,1.244444,-0.054444,-31.111111,76.42,290.465,32.197,1879.5,Down
-0.038391,-0.044419,0.01917,-0.059261,-1.237778,-5.25,0.093333,-4.555556,0.014829,-0.015906,0.010009,-0.075653,-0.673333,-5.127778,0.091111,-16.222222,0.04649,0.012256,0.002566,-0.078766,-0.695556,-4.344444,0.077778,-18.888889,-0.022493,0.013265,0.004287,-0.11508,-1.556667,-3.1,0.094444,-38.111111,0.029511,0.026823,-0.000725,-0.084158,0.108889,0.516667,0.061111,-42.333333,0.02167,-0.001252,-0.001275,-0.075897,0.488889,0.327778,0.047778,-45.111111,0.047604,-0.006954,-0.003272,-0.078613,0.993333,1.744444,0.004444,-48.444444,0.039576,0.006015,-0.00517,-0.061067,0.553333,1.108333,-0.018889,-36,0.048521,0.042343,-0.010634,-0.04213,1.021111,1.244444,-0.054444,-31.111111,-0.022742,0.031466,-0.007023,-0.053294,0.178889,1.85,-0.066667,-30.888889,76.808,291.46,32.153,1846.5,Down
0.014829,-0.015906,0.010009,-0.075653,-0.673333,-5.127778,0.091111,-16.222222,0.04649,0.012256,0.002566,-0.078766,-0.695556,-4.344444,0.077778,-18.888889,-0.022493,0.013265,0.004287,-0.11508,-1.556667,-3.1,0.094444,-38.111111,0.029511,0.026823,-0.000725,-0.084158,0.108889,0.516667,0.061111,-42.333333,0.02167,-0.001252,-0.001275,-0.075897,0.488889,0.327778,0.047778,-45.111111,0.047604,-0.006954,-0.003272,-0.078613,0.993333,1.744444,0.004444,-48.444444,0.039576,0.006015,-0.00517,-0.061067,0.553333,1.108333,-0.018889,-36,0.048521,0.042343,-0.010634,-0.04213,1.021111,1.244444,-0.054444,-31.111111,-0.022742,0.031466,-0.007023,-0.053294,0.178889,1.85,-0.066667,-30.888889,-0.042631,0.057567,-0.003706,-0.064841,-0.413333,2.622222,-0.036667,-30.888889,76.776,294.165,32.1,1813.7,Rise
0.04649,0.012256,0.002566,-0.078766,-0.695556,-4.344444,0.077778,-18.888889,-0.022493,0.013265,0.004287,-0.11508,-1.556667,-3.1,0.094444,-38.111111,0.029511,0.026823,-0.000725,-0.084158,0.108889,0.516667,0.061111,-42.333333,0.02167,-0.001252,-0.001275,-0.075897,0.488889,0.327778,0.047778,-45.111111,0.047604,-0.006954,-0.003272,-0.078613,0.993333,1.744444,0.004444,-48.444444,0.039576,0.006015,-0.00517,-0.061067,0.553333,1.108333,-0.018889,-36,0.048521,0.042343,-0.010634,-0.04213,1.021111,1.244444,-0.054444,-31.111111,-0.022742,0.031466,-0.007023,-0.053294,0.178889,1.85,-0.066667,-30.888889,-0.042631,0.057567,-0.003706,-0.064841,-0.413333,2.622222,-0.036667,-30.888889,-0.015082,0.0717,-0.001178,-0.049925,-0.41,3.016667,-0.011111,-28.222222,76.575,297.265,32.074,1785.9,Down
