@relation weka_training_8

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A6 numeric
@attribute A7 numeric
@attribute A8 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A12 numeric
@attribute A13 numeric
@attribute A14 numeric
@attribute A15 numeric
@attribute A16 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute A20 numeric
@attribute A21 numeric
@attribute A22 numeric
@attribute A23 numeric
@attribute A24 numeric
@attribute A25 numeric
@attribute A26 numeric
@attribute A27 numeric
@attribute A28 numeric
@attribute A29 numeric
@attribute A30 numeric
@attribute A31 numeric
@attribute A32 numeric
@attribute A33 numeric
@attribute A34 numeric
@attribute A35 numeric
@attribute A36 numeric
@attribute A37 numeric
@attribute A38 numeric
@attribute A39 numeric
@attribute A40 numeric
@attribute A41 numeric
@attribute A42 numeric
@attribute A43 numeric
@attribute A44 numeric
@attribute A45 numeric
@attribute A46 numeric
@attribute A47 numeric
@attribute A48 numeric
@attribute A49 numeric
@attribute A50 numeric
@attribute A51 numeric
@attribute A52 numeric
@attribute A53 numeric
@attribute A54 numeric
@attribute A55 numeric
@attribute A56 numeric
@attribute A57 numeric
@attribute A58 numeric
@attribute A59 numeric
@attribute A60 numeric
@attribute A61 numeric
@attribute A62 numeric
@attribute A63 numeric
@attribute A64 numeric
@attribute A65 numeric
@attribute A66 numeric
@attribute A67 numeric
@attribute A68 numeric
@attribute A69 numeric
@attribute A70 numeric
@attribute A71 numeric
@attribute A72 numeric
@attribute A73 numeric
@attribute A74 numeric
@attribute A75 numeric
@attribute A76 numeric
@attribute A77 numeric
@attribute A78 numeric
@attribute A79 numeric
@attribute A80 numeric
@attribute A81 numeric
@attribute A82 numeric
@attribute A83 numeric
@attribute A84 numeric
@attribute Target {Rise,Down}

@data
0.056849,0.049059,-0.00449,0.040611,0.405,1.84375,0.01125,14.25,0.039189,0.027661,-0.006601,0.083423,0.7675,1.1125,-0.0125,23.5,0.018768,0.024799,-0.00383,0.070673,0.88875,2.9,-0.01875,22.125,0.031588,0.038559,-0.005752,0.059056,1.40875,4.0625,-0.03875,20.625,0.044735,0.050841,-0.007487,0.063692,1.34875,4.4,-0.055,26.5,0.018694,0.04562,-0.010727,0.071042,0.42875,3.825,-0.0775,38.125,0.033072,0.026523,-0.009455,0.050334,0.6825,2.83125,-0.08125,38.75,0.038249,-0.018494,-0.007186,0.059111,0.58125,0.48125,-0.0725,42.875,-0.086364,-0.095335,0.000079,0.068871,-0.76625,-3.675,-0.03,40.25,-0.116757,-0.103578,0.004861,0.055096,-1.13375,-3.75625,-0.00125,27.25,81.053,315.65,31.667,2083.8,Down
0.039189,0.027661,-0.006601,0.083423,0.7675,1.1125,-0.0125,23.5,0.018768,0.024799,-0.00383,0.070673,0.88875,2.9,-0.01875,22.125,0.031588,0.038559,-0.005752,0.059056,1.40875,4.0625,-0.03875,20.625,0.044735,0.050841,-0.007487,0.063692,1.34875,4.4,-0.055,26.5,0.018694,0.04562,-0.010727,0.071042,0.42875,3.825,-0.0775,38.125,0.033072,0.026523,-0.009455,0.050334,0.6825,2.83125,-0.08125,38.75,0.038249,-0.018494,-0.007186,0.059111,0.58125,0.48125,-0.0725,42.875,-0.086364,-0.095335,0.000079,0.068871,-0.76625,-3.675,-0.03,40.25,-0.116757,-0.103578,0.004861,0.055096,-1.13375,-3.75625,-0.00125,27.25,-0.122649,-0.128188,0.014294,0.03354,-1.245,-5.6,0.03125,24.75,79.933,310.845,31.691,2114,Down
0.018768,0.024799,-0.00383,0.070673,0.88875,2.9,-0.01875,22.125,0.031588,0.038559,-0.005752,0.059056,1.40875,4.0625,-0.03875,20.625,0.044735,0.050841,-0.007487,0.063692,1.34875,4.4,-0.055,26.5,0.018694,0.04562,-0.010727,0.071042,0.42875,3.825,-0.0775,38.125,0.033072,0.026523,-0.009455,0.050334,0.6825,2.83125,-0.08125,38.75,0.038249,-0.018494,-0.007186,0.059111,0.58125,0.48125,-0.0725,42.875,-0.086364,-0.095335,0.000079,0.068871,-0.76625,-3.675,-0.03,40.25,-0.116757,-0.103578,0.004861,0.055096,-1.13375,-3.75625,-0.00125,27.25,-0.122649,-0.128188,0.014294,0.03354,-1.245,-5.6,0.03125,24.75,-0.060937,-0.07822,0.016474,-0.023721,-1.06125,-5.334375,0.06,10.75,79.262,307.6325,31.736,2122.6,Down
0.031588,0.038559,-0.005752,0.059056,1.40875,4.0625,-0.03875,20.625,0.044735,0.050841,-0.007487,0.063692,1.34875,4.4,-0.055,26.5,0.018694,0.04562,-0.010727,0.071042,0.42875,3.825,-0.0775,38.125,0.033072,0.026523,-0.009455,0.050334,0.6825,2.83125,-0.08125,38.75,0.038249,-0.018494,-0.007186,0.059111,0.58125,0.48125,-0.0725,42.875,-0.086364,-0.095335,0.000079,0.068871,-0.76625,-3.675,-0.03,40.25,-0.116757,-0.103578,0.004861,0.055096,-1.13375,-3.75625,-0.00125,27.25,-0.122649,-0.128188,0.014294,0.03354,-1.245,-5.6,0.03125,24.75,-0.060937,-0.07822,0.016474,-0.023721,-1.06125,-5.334375,0.06,10.75,-0.072428,-0.027335,0.016587,-0.042008,-1.67625,-5.06875,0.085,1.375,78.413,305.2675,31.783,2127.4,Down
0.044735,0.050841,-0.007487,0.063692,1.34875,4.4,-0.055,26.5,0.018694,0.04562,-0.010727,0.071042,0.42875,3.825,-0.0775,38.125,0.033072,0.026523,-0.009455,0.050334,0.6825,2.83125,-0.08125,38.75,0.038249,-0.018494,-0.007186,0.059111,0.58125,0.48125,-0.0725,42.875,-0.086364,-0.095335,0.000079,0.068871,-0.76625,-3.675,-0.03,40.25,-0.116757,-0.103578,0.004861,0.055096,-1.13375,-3.75625,-0.00125,27.25,-0.122649,-0.128188,0.014294,0.03354,-1.245,-5.6,0.03125,24.75,-0.060937,-0.07822,0.016474,-0.023721,-1.06125,-5.334375,0.06,10.75,-0.072428,-0.027335,0.016587,-0.042008,-1.67625,-5.06875,0.085,1.375,-0.028076,-0.029616,0.017538,-0.060941,-1.1825,-6.2,0.1275,-12,77.545,301.3875,31.856,2127,Down
0.018694,0.04562,-0.010727,0.071042,0.42875,3.825,-0.0775,38.125,0.033072,0.026523,-0.009455,0.050334,0.6825,2.83125,-0.08125,38.75,0.038249,-0.018494,-0.007186,0.059111,0.58125,0.48125,-0.0725,42.875,-0.086364,-0.095335,0.000079,0.068871,-0.76625,-3.675,-0.03,40.25,-0.116757,-0.103578,0.004861,0.055096,-1.13375,-3.75625,-0.00125,27.25,-0.122649,-0.128188,0.014294,0.03354,-1.245,-5.6,0.03125,24.75,-0.060937,-0.07822,0.016474,-0.023721,-1.06125,-5.334375,0.06,10.75,-0.072428,-0.027335,0.016587,-0.042008,-1.67625,-5.06875,0.085,1.375,-0.028076,-0.029616,0.017538,-0.060941,-1.1825,-6.2,0.1275,-12,0.030183,0.000445,0.007881,-0.076433,-0.9925,-5.36875,0.1075,-18.25,76.771,297.0075,31.92,2117.9,Down
0.033072,0.026523,-0.009455,0.050334,0.6825,2.83125,-0.08125,38.75,0.038249,-0.018494,-0.007186,0.059111,0.58125,0.48125,-0.0725,42.875,-0.086364,-0.095335,0.000079,0.068871,-0.76625,-3.675,-0.03,40.25,-0.116757,-0.103578,0.004861,0.055096,-1.13375,-3.75625,-0.00125,27.25,-0.122649,-0.128188,0.014294,0.03354,-1.245,-5.6,0.03125,24.75,-0.060937,-0.07822,0.016474,-0.023721,-1.06125,-5.334375,0.06,10.75,-0.072428,-0.027335,0.016587,-0.042008,-1.67625,-5.06875,0.085,1.375,-0.028076,-0.029616,0.017538,-0.060941,-1.1825,-6.2,0.1275,-12,0.030183,0.000445,0.007881,-0.076433,-0.9925,-5.36875,0.1075,-18.25,0.065568,0.02495,0.000156,-0.075048,-0.91125,-3.13125,0.0875,-29.125,76.333,292.7775,31.986,2100.9,Down
0.038249,-0.018494,-0.007186,0.059111,0.58125,0.48125,-0.0725,42.875,-0.086364,-0.095335,0.000079,0.068871,-0.76625,-3.675,-0.03,40.25,-0.116757,-0.103578,0.004861,0.055096,-1.13375,-3.75625,-0.00125,27.25,-0.122649,-0.128188,0.014294,0.03354,-1.245,-5.6,0.03125,24.75,-0.060937,-0.07822,0.016474,-0.023721,-1.06125,-5.334375,0.06,10.75,-0.072428,-0.027335,0.016587,-0.042008,-1.67625,-5.06875,0.085,1.375,-0.028076,-0.029616,0.017538,-0.060941,-1.1825,-6.2,0.1275,-12,0.030183,0.000445,0.007881,-0.076433,-0.9925,-5.36875,0.1075,-18.25,0.065568,0.02495,0.000156,-0.075048,-0.91125,-3.13125,0.0875,-29.125,-0.020319,0.014837,0.00229,-0.10594,-0.37125,0.03125,0.08125,-50.75,75.035,288.5825,32.071,2072.9,Rise
-0.086364,-0.095335,0.000079,0.068871,-0.76625,-3.675,-0.03,40.25,-0.116757,-0.103578,0.004861,0.055096,-1.13375,-3.75625,-0.00125,27.25,-0.122649,-0.128188,0.014294,0.03354,-1.245,-5.6,0.03125,24.75,-0.060937,-0.07822,0.016474,-0.023721,-1.06125,-5.334375,0.06,10.75,-0.072428,-0.027335,0.016587,-0.042008,-1.67625,-5.06875,0.085,1.375,-0.028076,-0.029616,0.017538,-0.060941,-1.1825,-6.2,0.1275,-12,0.030183,0.000445,0.007881,-0.076433,-0.9925,-5.36875,0.1075,-18.25,0.065568,0.02495,0.000156,-0.075048,-0.91125,-3.13125,0.0875,-29.125,-0.020319,0.014837,0.00229,-0.10594,-0.37125,0.03125,0.08125,-50.75,0.025524,0.025487,-0.002364,-0.072042,0.56,1.33125,0.05,-47.625,74.029,286.2325,32.146,2041.1,Down
-0.116757,-0.103578,0.004861,0.055096,-1.13375,-3.75625,-0.00125,27.25,-0.122649,-0.128188,0.014294,0.03354,-1.245,-5.6,0.03125,24.75,-0.060937,-0.07822,0.016474,-0.023721,-1.06125,-5.334375,0.06,10.75,-0.072428,-0.027335,0.016587,-0.042008,-1.67625,-5.06875,0.085,1.375,-0.028076,-0.029616,0.017538,-0.060941,-1.1825,-6.2,0.1275,-12,0.030183,0.000445,0.007881,-0.076433,-0.9925,-5.36875,0.1075,-18.25,0.065568,0.02495,0.000156,-0.075048,-0.91125,-3.13125,0.0875,-29.125,-0.020319,0.014837,0.00229,-0.10594,-0.37125,0.03125,0.08125,-50.75,0.025524,0.025487,-0.002364,-0.072042,0.56,1.33125,0.05,-47.625,0.014244,-0.008163,-0.001821,-0.061878,0.74625,1.95,0.0125,-48.25,74.119,285.9275,32.204,2000.5,Down
-0.122649,-0.128188,0.014294,0.03354,-1.245,-5.6,0.03125,24.75,-0.060937,-0.07822,0.016474,-0.023721,-1.06125,-5.334375,0.06,10.75,-0.072428,-0.027335,0.016587,-0.042008,-1.67625,-5.06875,0.085,1.375,-0.028076,-0.029616,0.017538,-0.060941,-1.1825,-6.2,0.1275,-12,0.030183,0.000445,0.007881,-0.076433,-0.9925,-5.36875,0.1075,-18.25,0.065568,0.02495,0.000156,-0.075048,-0.91125,-3.13125,0.0875,-29.125,-0.020319,0.014837,0.00229,-0.10594,-0.37125,0.03125,0.08125,-50.75,0.025524,0.025487,-0.002364,-0.072042,0.56,1.33125,0.05,-47.625,0.014244,-0.008163,-0.001821,-0.061878,0.74625,1.95,0.0125,-48.25,0.045141,-0.010017,-0.003333,-0.06818,0.62625,0.640625,-0.01125,-40.5,74.856,286.2325,32.241,1954.9,Rise
-0.060937,-0.07822,0.016474,-0.023721,-1.06125,-5.334375,0.06,10.75,-0.072428,-0.027335,0.016587,-0.042008,-1.67625,-5.06875,0.085,1.375,-0.028076,-0.029616,0.017538,-0.060941,-1.1825,-6.2,0.1275,-12,0.030183,0.000445,0.007881,-0.076433,-0.9925,-5.36875,0.1075,-18.25,0.065568,0.02495,0.000156,-0.075048,-0.91125,-3.13125,0.0875,-29.125,-0.020319,0.014837,0.00229,-0.10594,-0.37125,0.03125,0.08125,-50.75,0.025524,0.025487,-0.002364,-0.072042,0.56,1.33125,0.05,-47.625,0.014244,-0.008163,-0.001821,-0.061878,0.74625,1.95,0.0125,-48.25,0.045141,-0.010017,-0.003333,-0.06818,0.62625,0.640625,-0.01125,-40.5,0.032043,0.007033,-0.00481,-0.050358,0.93,-0.075,-0.0325,-35.75,75.747,288.2875,32.237,1911.3,Rise
-0.072428,-0.027335,0.016587,-0.042008,-1.67625,-5.06875,0.085,1.375,-0.028076,-0.029616,0.017538,-0.060941,-1.1825,-6.2,0.1275,-12,0.030183,0.000445,0.007881,-0.076433,-0.9925,-5.36875,0.1075,-18.25,0.065568,0.02495,0.000156,-0.075048,-0.91125,-3.13125,0.0875,-29.125,-0.020319,0.014837,0.00229,-0.10594,-0.37125,0.03125,0.08125,-50.75,0.025524,0.025487,-0.002364,-0.072042,0.56,1.33125,0.05,-47.625,0.014244,-0.008163,-0.001821,-0.061878,0.74625,1.95,0.0125,-48.25,0.045141,-0.010017,-0.003333,-0.06818,0.62625,0.640625,-0.01125,-40.5,0.032043,0.007033,-0.00481,-0.050358,0.93,-0.075,-0.0325,-35.75,0.043124,0.039833,-0.00945,-0.032394,0.865,2.2375,-0.08125,-28.5,76.42,290.465,32.197,1879.5,Down
-0.028076,-0.029616,0.017538,-0.060941,-1.1825,-6.2,0.1275,-12,0.030183,0.000445,0.007881,-0.076433,-0.9925,-5.36875,0.1075,-18.25,0.065568,0.02495,0.000156,-0.075048,-0.91125,-3.13125,0.0875,-29.125,-0.020319,0.014837,0.00229,-0.10594,-0.37125,0.03125,0.08125,-50.75,0.025524,0.025487,-0.002364,-0.072042,0.56,1.33125,0.05,-47.625,0.014244,-0.008163,-0.001821,-0.061878,0.74625,1.95,0.0125,-48.25,0.045141,-0.010017,-0.003333,-0.06818,0.62625,0.640625,-0.01125,-40.5,0.032043,0.007033,-0.00481,-0.050358,0.93,-0.075,-0.0325,-35.75,0.043124,0.039833,-0.00945,-0.032394,0.865,2.2375,-0.08125,-28.5,-0.022686,0.029701,-0.006349,-0.044768,-0.22375,1.65,-0.05,-28.5,76.808,291.46,32.153,1846.5,Down
0.030183,0.000445,0.007881,-0.076433,-0.9925,-5.36875,0.1075,-18.25,0.065568,0.02495,0.000156,-0.075048,-0.91125,-3.13125,0.0875,-29.125,-0.020319,0.014837,0.00229,-0.10594,-0.37125,0.03125,0.08125,-50.75,0.025524,0.025487,-0.002364,-0.072042,0.56,1.33125,0.05,-47.625,0.014244,-0.008163,-0.001821,-0.061878,0.74625,1.95,0.0125,-48.25,0.045141,-0.010017,-0.003333,-0.06818,0.62625,0.640625,-0.01125,-40.5,0.032043,0.007033,-0.00481,-0.050358,0.93,-0.075,-0.0325,-35.75,0.043124,0.039833,-0.00945,-0.032394,0.865,2.2375,-0.08125,-28.5,-0.022686,0.029701,-0.006349,-0.044768,-0.22375,1.65,-0.05,-28.5,-0.039299,0.056323,-0.003508,-0.055817,-0.675,2.46875,-0.02125,-31.75,76.776,294.165,32.1,1813.7,Rise
0.065568,0.02495,0.000156,-0.075048,-0.91125,-3.13125,0.0875,-29.125,-0.020319,0.014837,0.00229,-0.10594,-0.37125,0.03125,0.08125,-50.75,0.025524,0.025487,-0.002364,-0.072042,0.56,1.33125,0.05,-47.625,0.014244,-0.008163,-0.001821,-0.061878,0.74625,1.95,0.0125,-48.25,0.045141,-0.010017,-0.003333,-0.06818,0.62625,0.640625,-0.01125,-40.5,0.032043,0.007033,-0.00481,-0.050358,0.93,-0.075,-0.0325,-35.75,0.043124,0.039833,-0.00945,-0.032394,0.865,2.2375,-0.08125,-28.5,-0.022686,0.029701,-0.006349,-0.044768,-0.22375,1.65,-0.05,-28.5,-0.039299,0.056323,-0.003508,-0.055817,-0.675,2.46875,-0.02125,-31.75,-0.021781,0.067826,-0.000351,-0.046173,0.37875,3.75,-0.03125,-18,76.575,297.265,32.074,1785.9,Down
-0.020319,0.014837,0.00229,-0.10594,-0.37125,0.03125,0.08125,-50.75,0.025524,0.025487,-0.002364,-0.072042,0.56,1.33125,0.05,-47.625,0.014244,-0.008163,-0.001821,-0.061878,0.74625,1.95,0.0125,-48.25,0.045141,-0.010017,-0.003333,-0.06818,0.62625,0.640625,-0.01125,-40.5,0.032043,0.007033,-0.00481,-0.050358,0.93,-0.075,-0.0325,-35.75,0.043124,0.039833,-0.00945,-0.032394,0.865,2.2375,-0.08125,-28.5,-0.022686,0.029701,-0.006349,-0.044768,-0.22375,1.65,-0.05,-28.5,-0.039299,0.056323,-0.003508,-0.055817,-0.675,2.46875,-0.02125,-31.75,-0.021781,0.067826,-0.000351,-0.046173,0.37875,3.75,-0.03125,-18,-0.02684,0.092099,0.000507,-0.037127,-0.18625,4.75625,-0.0175,-21.75,76.149,301.225,32.065,1760,Rise
