Date,B_N_Crude,B_N_SMR,B_N_Rate,B_N_T,MA_N_Crude,MA_N_SMR,MA_N_Rate,MA_N_T,Target
1/1/2010,-0.0015127224097741354,-0.004178292027388822,-1.5393478380836632E-4,-4.0712792134187353E-4,0.20738194444444444,0.5504166666666667,0.10775694444444445,4.395833333333333,Rise
1/8/2010,-0.0015127224097741354,-0.004178292027388822,-1.5393478380836632E-4,-4.0712792134187353E-4,0.20738194444444444,0.5504166666666667,0.10775694444444445,4.395833333333333,Rise
1/15/2010,-0.0015127224097741354,-0.004178292027388822,-1.5393478380836632E-4,-4.0712792134187353E-4,0.20738194444444444,0.5504166666666667,0.10775694444444445,4.395833333333333,Rise
1/22/2010,-0.0015127224097741354,-0.004178292027388822,-1.5393478380836632E-4,-4.0712792134187353E-4,0.20738194444444444,0.5504166666666667,0.10775694444444445,4.395833333333333,Rise
1/29/2010,-0.0602114492006189,-0.015622233650611632,0.0038258906171600568,0.0206804536357572,77.56,296.53249999999997,31.887999999999998,1798.8,Rise
2/5/2010,-0.06173392730052452,-0.020033670033669994,0.0045733617341185565,0.01661348883265488,-1.686000000000007,0.46750000000002956,0.036000000000001364,19.0,Rise
2/12/2010,-2.6972353337842523E-4,-0.002319405694308854,0.0038163163163164237,0.005250492233646854,-1.7239999999999895,0.48999999999995225,0.04400000000000048,10.600000000000136,Down
2/19/2010,0.07110264118531245,0.020939768755041742,0.0018732438339060067,-0.016070842899311297,0.36199999999999477,0.03000000000002956,0.06199999999999406,1.0,Down
2/26/2010,0.05459648379580611,0.03384718498659525,3.7420481476863087E-4,-0.015575298892179495,1.0239999999999867,0.8799999999999955,0.03800000000000381,-6.0,Down
3/5/2010,0.05490693520412112,0.03495556216341244,-0.0018086566047149754,0.00208653634965954,1.7220000000000226,4.269999999999982,0.0,-2.2000000000000455,Rise
3/12/2010,0.024877630317404177,0.03316781877778868,-0.004933183464468739,0.041234864186756794,2.009999999999991,5.460000000000036,-0.03999999999999204,12.200000000000045,Rise
3/19/2010,0.0012658542033806232,0.005234929505090392,-0.005568068068067983,0.07739242132305711,1.3100000000000023,3.240000000000009,-0.06000000000000938,35.0,Rise
3/26/2010,-0.007641163044557082,0.0046550184925393335,-0.0019422341958525377,0.05337519623233909,0.038000000000010914,2.269999999999982,-0.04599999999999227,42.59999999999991,Rise
4/2/2010,0.015817482999901347,0.021790620558976896,-0.0030761504174774135,0.02987823595620592,0.5599999999999881,3.009999999999991,-0.06400000000000716,43.59999999999991,Rise
4/9/2010,0.03738089420962622,0.036204744069912684,-0.004278613225948618,0.025205041008201687,0.6839999999999975,3.75,-0.07199999999999562,45.0,Rise
4/16/2010,0.011913445173838922,0.03322002472187886,-0.0074433861098845856,0.032470080439474226,0.4000000000000057,3.2000000000000455,-0.08000000000000185,39.200000000000045,Rise
4/23/2010,0.02371674604320018,0.011979341747394673,-0.006448757665802749,0.023235465681508936,0.887999999999991,3.6299999999999955,-0.07199999999999562,18.399999999999864,Rise
4/30/2010,0.021000734788689062,-0.032139913927295954,-0.0037403321922148793,0.03821473038980949,1.230000000000004,0.39999999999997726,-0.08600000000000918,31.0,Rise
5/7/2010,-0.09405606214116854,-0.09903027657385174,0.0034261785419705914,0.04653344591425078,-1.4699999999999989,-6.920000000000016,-0.025999999999992696,43.600000000000364,Rise
5/14/2010,-0.1076190713555817,-0.08990028948214857,0.007353873462660051,0.029059040590405903,-2.661999999999992,-9.810000000000002,0.0259999999999998,36.19999999999982,Rise
5/21/2010,-0.09749246192304704,-0.0932268777885874,0.013701224902134141,0.009957975516170375,-2.640000000000015,-12.809999999999945,0.12799999999999656,21.199999999999818,Down
5/28/2010,-0.018653152196985854,-0.024858090162653928,0.012626421257616717,-0.040676416819012795,-2.2299999999999898,-10.055000000000007,0.1620000000000026,-1.199999999999818,Down
6/4/2010,-0.012947217314487664,0.030204485604708148,0.009744518708226771,-0.04873996122957625,-2.9279999999999973,-5.1299999999999955,0.1799999999999926,-21.40000000000009,Down
6/11/2010,0.022138483278379636,0.009519082480988433,0.009319664492078196,-0.05334087267929499,-0.26600000000000534,-0.8400000000000318,0.17200000000001125,-44.40000000000009,Down
6/18/2010,0.05299061340318687,0.01796089928121074,-6.193484454339586E-5,-0.052616307186381744,1.1140000000000185,1.0500000000000114,0.10199999999998965,-54.399999999999636,Down
6/25/2010,0.050626165734079166,0.01594976779781879,-0.005139955412435097,-0.03855709033091519,1.7639999999999958,4.350000000000023,0.004000000000011994,-55.20000000000027,Down
7/2/2010,-0.03419284012102715,2.421056272264835E-4,-7.429420505198677E-4,-0.06783123914598016,-0.36600000000001387,1.6649999999999636,0.00799999999998846,-54.799999999999955,Down
7/9/2010,0.006348366618172063,0.013952203343003247,-0.0029125611947698206,-0.03424514512424301,0.916000000000011,0.4300000000000068,-0.02999999999999403,-42.200000000000045,Rise
7/16/2010,-6.048175028926906E-4,-0.013423513578798589,-2.4830839903168013E-4,-0.028635299127102384,0.44599999999999795,0.2300000000000182,-0.055999999999997385,-36.799999999999955,Down
7/23/2010,0.03355318257956439,-0.011577674097114299,-0.0012426219322770782,-0.03637350705754615,0.35999999999999943,-0.4399999999999977,-0.028000000000005798,-36.799999999999955,Down
7/30/2010,0.03291728811785338,0.006018470478364667,-0.0033563304120829162,-0.019337016574585635,0.01799999999998647,-0.2400000000000091,-0.01199999999999335,-32.0,Rise
8/6/2010,0.032682414966856935,0.03718300205620276,-0.00779058896852613,-0.011214745725072198,1.7120000000000033,2.6899999999999977,-0.08800000000000097,-8.799999999999955,Rise
8/13/2010,-0.0335358818552419,0.027406599400054417,-0.004433066933067027,-0.026105547428828677,-0.14000000000000057,1.5600000000000023,-0.05799999999999983,-23.799999999999955,Down
8/20/2010,-0.05208010736038009,0.04441615863870835,-6.87886936401678E-4,-0.038659499027793615,-0.5099999999999909,5.180000000000007,-0.05000000000000426,-28.800000000000182,Down
8/27/2010,-0.0203820991998331,0.04594010092404476,0.002252957006070553,-0.02821135391374723,-0.7620000000000147,6.639999999999986,-0.02400000000000091,-18.799999999999955,Rise
9/3/2010,-0.016661394073605347,0.058434926916448596,0.0027541311967952233,-0.019883040935672516,-0.8700000000000045,8.159999999999968,-0.006000000000000227,-19.799999999999955,Down
9/10/2010,0.019143093289252767,0.042609144842916,-7.506098705198258E-4,-0.0076968620485494375,-0.8499999999999943,6.074999999999989,0.022000000000002018,-21.0,Rise
9/17/2010,-0.013499758932876142,0.025719675475054802,-0.005132377793077595,0.012590568951181878,-0.34600000000000364,6.600000000000023,-0.019999999999999574,-5.2000000000000455,Rise
9/24/2010,0.01615431623136818,0.028634261699980405,-0.006834284281146263,0.020552799433026195,0.6059999999999945,5.930000000000007,-0.055999999999997385,9.400000000000091,Rise
