@relation weka_training_3

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A6 numeric
@attribute A7 numeric
@attribute A8 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A12 numeric
@attribute A13 numeric
@attribute A14 numeric
@attribute A15 numeric
@attribute A16 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute A20 numeric
@attribute A21 numeric
@attribute A22 numeric
@attribute A23 numeric
@attribute A24 numeric
@attribute A25 numeric
@attribute A26 numeric
@attribute A27 numeric
@attribute A28 numeric
@attribute A29 numeric
@attribute A30 numeric
@attribute A31 numeric
@attribute A32 numeric
@attribute A33 numeric
@attribute A34 numeric
@attribute A35 numeric
@attribute A36 numeric
@attribute A37 numeric
@attribute A38 numeric
@attribute A39 numeric
@attribute A40 numeric
@attribute A41 numeric
@attribute A42 numeric
@attribute A43 numeric
@attribute A44 numeric
@attribute A45 numeric
@attribute A46 numeric
@attribute A47 numeric
@attribute A48 numeric
@attribute A49 numeric
@attribute A50 numeric
@attribute A51 numeric
@attribute A52 numeric
@attribute A53 numeric
@attribute A54 numeric
@attribute A55 numeric
@attribute A56 numeric
@attribute A57 numeric
@attribute A58 numeric
@attribute A59 numeric
@attribute A60 numeric
@attribute A61 numeric
@attribute A62 numeric
@attribute A63 numeric
@attribute A64 numeric
@attribute A65 numeric
@attribute A66 numeric
@attribute A67 numeric
@attribute A68 numeric
@attribute A69 numeric
@attribute A70 numeric
@attribute A71 numeric
@attribute A72 numeric
@attribute A73 numeric
@attribute A74 numeric
@attribute A75 numeric
@attribute A76 numeric
@attribute A77 numeric
@attribute A78 numeric
@attribute A79 numeric
@attribute A80 numeric
@attribute A81 numeric
@attribute A82 numeric
@attribute A83 numeric
@attribute A84 numeric
@attribute Target {Rise,Down}

@data
0.005446,0.015903,-0.003647,0.035811,0.476667,4.866667,-0.073333,36.333333,-0.005669,-0.005928,-0.003136,0.050809,0.34,1.5,-0.096667,72.666667,-0.007937,-0.001215,0.000628,0.017523,-0.5,0.616667,-0.05,62.666667,0.017439,0.019965,-0.001363,0,0.406667,1.733333,-0.036667,34.666667,0.029833,0.026117,-0.003359,0.012179,1.413333,6.333333,-0.046667,12.333333,-0.003591,0.013284,-0.004954,0.023833,1.08,6.416667,-0.13,30.666667,0.008212,-0.00406,-0.00275,0.008786,0.886667,2.533333,-0.11,30.666667,0.015481,-0.031854,-0.000424,0.019755,0.41,-4.966667,-0.073333,39.333333,-0.085437,-0.075064,0.004233,0.029059,-2.71,-15.133333,0.053333,42,-0.077468,-0.045163,0.005272,0.009502,-4.503333,-16.066667,0.116667,42,81.053,315.65,31.667,2083.8,Down
-0.005669,-0.005928,-0.003136,0.050809,0.34,1.5,-0.096667,72.666667,-0.007937,-0.001215,0.000628,0.017523,-0.5,0.616667,-0.05,62.666667,0.017439,0.019965,-0.001363,0,0.406667,1.733333,-0.036667,34.666667,0.029833,0.026117,-0.003359,0.012179,1.413333,6.333333,-0.046667,12.333333,-0.003591,0.013284,-0.004954,0.023833,1.08,6.416667,-0.13,30.666667,0.008212,-0.00406,-0.00275,0.008786,0.886667,2.533333,-0.11,30.666667,0.015481,-0.031854,-0.000424,0.019755,0.41,-4.966667,-0.073333,39.333333,-0.085437,-0.075064,0.004233,0.029059,-2.71,-15.133333,0.053333,42,-0.077468,-0.045163,0.005272,0.009502,-4.503333,-16.066667,0.116667,42,-0.030633,-0.037165,0.00848,-0.005994,-5.37,-15.6,0.226667,14.333333,79.933,310.845,31.691,2114,Down
-0.007937,-0.001215,0.000628,0.017523,-0.5,0.616667,-0.05,62.666667,0.017439,0.019965,-0.001363,0,0.406667,1.733333,-0.036667,34.666667,0.029833,0.026117,-0.003359,0.012179,1.413333,6.333333,-0.046667,12.333333,-0.003591,0.013284,-0.004954,0.023833,1.08,6.416667,-0.13,30.666667,0.008212,-0.00406,-0.00275,0.008786,0.886667,2.533333,-0.11,30.666667,0.015481,-0.031854,-0.000424,0.019755,0.41,-4.966667,-0.073333,39.333333,-0.085437,-0.075064,0.004233,0.029059,-2.71,-15.133333,0.053333,42,-0.077468,-0.045163,0.005272,0.009502,-4.503333,-16.066667,0.116667,42,-0.030633,-0.037165,0.00848,-0.005994,-5.37,-15.6,0.226667,14.333333,0.029172,0.01019,0.006138,-0.037303,-0.38,-2.691667,0.203333,-44,79.262,307.6325,31.736,2122.6,Down
0.017439,0.019965,-0.001363,0,0.406667,1.733333,-0.036667,34.666667,0.029833,0.026117,-0.003359,0.012179,1.413333,6.333333,-0.046667,12.333333,-0.003591,0.013284,-0.004954,0.023833,1.08,6.416667,-0.13,30.666667,0.008212,-0.00406,-0.00275,0.008786,0.886667,2.533333,-0.11,30.666667,0.015481,-0.031854,-0.000424,0.019755,0.41,-4.966667,-0.073333,39.333333,-0.085437,-0.075064,0.004233,0.029059,-2.71,-15.133333,0.053333,42,-0.077468,-0.045163,0.005272,0.009502,-4.503333,-16.066667,0.116667,42,-0.030633,-0.037165,0.00848,-0.005994,-5.37,-15.6,0.226667,14.333333,0.029172,0.01019,0.006138,-0.037303,-0.38,-2.691667,0.203333,-44,-0.004594,0.03765,0.003206,-0.029509,-0.033333,2.833333,0.183333,-56.666667,78.413,305.2675,31.783,2127.4,Down
0.029833,0.026117,-0.003359,0.012179,1.413333,6.333333,-0.046667,12.333333,-0.003591,0.013284,-0.004954,0.023833,1.08,6.416667,-0.13,30.666667,0.008212,-0.00406,-0.00275,0.008786,0.886667,2.533333,-0.11,30.666667,0.015481,-0.031854,-0.000424,0.019755,0.41,-4.966667,-0.073333,39.333333,-0.085437,-0.075064,0.004233,0.029059,-2.71,-15.133333,0.053333,42,-0.077468,-0.045163,0.005272,0.009502,-4.503333,-16.066667,0.116667,42,-0.030633,-0.037165,0.00848,-0.005994,-5.37,-15.6,0.226667,14.333333,0.029172,0.01019,0.006138,-0.037303,-0.38,-2.691667,0.203333,-44,-0.004594,0.03765,0.003206,-0.029509,-0.033333,2.833333,0.183333,-56.666667,0.009486,-0.003296,0.004224,-0.023018,1.246667,4.816667,0.126667,-67.333333,77.545,301.3875,31.856,2127,Down
-0.003591,0.013284,-0.004954,0.023833,1.08,6.416667,-0.13,30.666667,0.008212,-0.00406,-0.00275,0.008786,0.886667,2.533333,-0.11,30.666667,0.015481,-0.031854,-0.000424,0.019755,0.41,-4.966667,-0.073333,39.333333,-0.085437,-0.075064,0.004233,0.029059,-2.71,-15.133333,0.053333,42,-0.077468,-0.045163,0.005272,0.009502,-4.503333,-16.066667,0.116667,42,-0.030633,-0.037165,0.00848,-0.005994,-5.37,-15.6,0.226667,14.333333,0.029172,0.01019,0.006138,-0.037303,-0.38,-2.691667,0.203333,-44,-0.004594,0.03765,0.003206,-0.029509,-0.033333,2.833333,0.183333,-56.666667,0.009486,-0.003296,0.004224,-0.023018,1.246667,4.816667,0.126667,-67.333333,0.04077,0.000231,-0.002471,-0.025211,1.07,2.441667,0.016667,-46.666667,76.771,297.0075,31.92,2117.9,Down
0.008212,-0.00406,-0.00275,0.008786,0.886667,2.533333,-0.11,30.666667,0.015481,-0.031854,-0.000424,0.019755,0.41,-4.966667,-0.073333,39.333333,-0.085437,-0.075064,0.004233,0.029059,-2.71,-15.133333,0.053333,42,-0.077468,-0.045163,0.005272,0.009502,-4.503333,-16.066667,0.116667,42,-0.030633,-0.037165,0.00848,-0.005994,-5.37,-15.6,0.226667,14.333333,0.029172,0.01019,0.006138,-0.037303,-0.38,-2.691667,0.203333,-44,-0.004594,0.03765,0.003206,-0.029509,-0.033333,2.833333,0.183333,-56.666667,0.009486,-0.003296,0.004224,-0.023018,1.246667,4.816667,0.126667,-67.333333,0.04077,0.000231,-0.002471,-0.025211,1.07,2.441667,0.016667,-46.666667,0.029414,0.01289,-0.005366,-0.016602,2.45,0.2,-0.066667,-42,76.333,292.7775,31.986,2100.9,Down
0.015481,-0.031854,-0.000424,0.019755,0.41,-4.966667,-0.073333,39.333333,-0.085437,-0.075064,0.004233,0.029059,-2.71,-15.133333,0.053333,42,-0.077468,-0.045163,0.005272,0.009502,-4.503333,-16.066667,0.116667,42,-0.030633,-0.037165,0.00848,-0.005994,-5.37,-15.6,0.226667,14.333333,0.029172,0.01019,0.006138,-0.037303,-0.38,-2.691667,0.203333,-44,-0.004594,0.03765,0.003206,-0.029509,-0.033333,2.833333,0.183333,-56.666667,0.009486,-0.003296,0.004224,-0.023018,1.246667,4.816667,0.126667,-67.333333,0.04077,0.000231,-0.002471,-0.025211,1.07,2.441667,0.016667,-46.666667,0.029414,0.01289,-0.005366,-0.016602,2.45,0.2,-0.066667,-42,-0.051538,-0.002128,0.001448,-0.042665,-0.546667,1.483333,-0.07,-61.333333,75.035,288.5825,32.071,2072.9,Rise
-0.085437,-0.075064,0.004233,0.029059,-2.71,-15.133333,0.053333,42,-0.077468,-0.045163,0.005272,0.009502,-4.503333,-16.066667,0.116667,42,-0.030633,-0.037165,0.00848,-0.005994,-5.37,-15.6,0.226667,14.333333,0.029172,0.01019,0.006138,-0.037303,-0.38,-2.691667,0.203333,-44,-0.004594,0.03765,0.003206,-0.029509,-0.033333,2.833333,0.183333,-56.666667,0.009486,-0.003296,0.004224,-0.023018,1.246667,4.816667,0.126667,-67.333333,0.04077,0.000231,-0.002471,-0.025211,1.07,2.441667,0.016667,-46.666667,0.029414,0.01289,-0.005366,-0.016602,2.45,0.2,-0.066667,-42,-0.051538,-0.002128,0.001448,-0.042665,-0.546667,1.483333,-0.07,-61.333333,0.005196,0.006801,-0.000518,-0.010695,-0.363333,1.8,-0.036667,-36.333333,74.029,286.2325,32.146,2041.1,Down
-0.077468,-0.045163,0.005272,0.009502,-4.503333,-16.066667,0.116667,42,-0.030633,-0.037165,0.00848,-0.005994,-5.37,-15.6,0.226667,14.333333,0.029172,0.01019,0.006138,-0.037303,-0.38,-2.691667,0.203333,-44,-0.004594,0.03765,0.003206,-0.029509,-0.033333,2.833333,0.183333,-56.666667,0.009486,-0.003296,0.004224,-0.023018,1.246667,4.816667,0.126667,-67.333333,0.04077,0.000231,-0.002471,-0.025211,1.07,2.441667,0.016667,-46.666667,0.029414,0.01289,-0.005366,-0.016602,2.45,0.2,-0.066667,-42,-0.051538,-0.002128,0.001448,-0.042665,-0.546667,1.483333,-0.07,-61.333333,0.005196,0.006801,-0.000518,-0.010695,-0.363333,1.8,-0.036667,-36.333333,0.016902,-0.012663,-0.000414,-0.004545,-0.95,-2.05,0.026667,-36.666667,74.119,285.9275,32.204,2000.5,Down
-0.030633,-0.037165,0.00848,-0.005994,-5.37,-15.6,0.226667,14.333333,0.029172,0.01019,0.006138,-0.037303,-0.38,-2.691667,0.203333,-44,-0.004594,0.03765,0.003206,-0.029509,-0.033333,2.833333,0.183333,-56.666667,0.009486,-0.003296,0.004224,-0.023018,1.246667,4.816667,0.126667,-67.333333,0.04077,0.000231,-0.002471,-0.025211,1.07,2.441667,0.016667,-46.666667,0.029414,0.01289,-0.005366,-0.016602,2.45,0.2,-0.066667,-42,-0.051538,-0.002128,0.001448,-0.042665,-0.546667,1.483333,-0.07,-61.333333,0.005196,0.006801,-0.000518,-0.010695,-0.363333,1.8,-0.036667,-36.333333,0.016902,-0.012663,-0.000414,-0.004545,-0.95,-2.05,0.026667,-36.666667,0.025359,-0.008666,-0.000932,-0.022936,2.28,-1.066667,-0.043333,-16.666667,74.856,286.2325,32.241,1954.9,Rise
0.029172,0.01019,0.006138,-0.037303,-0.38,-2.691667,0.203333,-44,-0.004594,0.03765,0.003206,-0.029509,-0.033333,2.833333,0.183333,-56.666667,0.009486,-0.003296,0.004224,-0.023018,1.246667,4.816667,0.126667,-67.333333,0.04077,0.000231,-0.002471,-0.025211,1.07,2.441667,0.016667,-46.666667,0.029414,0.01289,-0.005366,-0.016602,2.45,0.2,-0.066667,-42,-0.051538,-0.002128,0.001448,-0.042665,-0.546667,1.483333,-0.07,-61.333333,0.005196,0.006801,-0.000518,-0.010695,-0.363333,1.8,-0.036667,-36.333333,0.016902,-0.012663,-0.000414,-0.004545,-0.95,-2.05,0.026667,-36.666667,0.025359,-0.008666,-0.000932,-0.022936,2.28,-1.066667,-0.043333,-16.666667,0.012439,0.011359,-0.002281,-0.009302,0.953333,-0.916667,-0.036667,-25,75.747,288.2875,32.237,1911.3,Rise
-0.004594,0.03765,0.003206,-0.029509,-0.033333,2.833333,0.183333,-56.666667,0.009486,-0.003296,0.004224,-0.023018,1.246667,4.816667,0.126667,-67.333333,0.04077,0.000231,-0.002471,-0.025211,1.07,2.441667,0.016667,-46.666667,0.029414,0.01289,-0.005366,-0.016602,2.45,0.2,-0.066667,-42,-0.051538,-0.002128,0.001448,-0.042665,-0.546667,1.483333,-0.07,-61.333333,0.005196,0.006801,-0.000518,-0.010695,-0.363333,1.8,-0.036667,-36.333333,0.016902,-0.012663,-0.000414,-0.004545,-0.95,-2.05,0.026667,-36.666667,0.025359,-0.008666,-0.000932,-0.022936,2.28,-1.066667,-0.043333,-16.666667,0.012439,0.011359,-0.002281,-0.009302,0.953333,-0.916667,-0.036667,-25,0.014541,0.032348,-0.005621,0.002251,1.563333,5.583333,-0.123333,-14.666667,76.42,290.465,32.197,1879.5,Down
0.009486,-0.003296,0.004224,-0.023018,1.246667,4.816667,0.126667,-67.333333,0.04077,0.000231,-0.002471,-0.025211,1.07,2.441667,0.016667,-46.666667,0.029414,0.01289,-0.005366,-0.016602,2.45,0.2,-0.066667,-42,-0.051538,-0.002128,0.001448,-0.042665,-0.546667,1.483333,-0.07,-61.333333,0.005196,0.006801,-0.000518,-0.010695,-0.363333,1.8,-0.036667,-36.333333,0.016902,-0.012663,-0.000414,-0.004545,-0.95,-2.05,0.026667,-36.666667,0.025359,-0.008666,-0.000932,-0.022936,2.28,-1.066667,-0.043333,-16.666667,0.012439,0.011359,-0.002281,-0.009302,0.953333,-0.916667,-0.036667,-25,0.014541,0.032348,-0.005621,0.002251,1.563333,5.583333,-0.123333,-14.666667,-0.037738,0.010392,-0.001357,-0.017779,-1.196667,5.133333,-0.086667,-14.666667,76.808,291.46,32.153,1846.5,Down
0.04077,0.000231,-0.002471,-0.025211,1.07,2.441667,0.016667,-46.666667,0.029414,0.01289,-0.005366,-0.016602,2.45,0.2,-0.066667,-42,-0.051538,-0.002128,0.001448,-0.042665,-0.546667,1.483333,-0.07,-61.333333,0.005196,0.006801,-0.000518,-0.010695,-0.363333,1.8,-0.036667,-36.333333,0.016902,-0.012663,-0.000414,-0.004545,-0.95,-2.05,0.026667,-36.666667,0.025359,-0.008666,-0.000932,-0.022936,2.28,-1.066667,-0.043333,-16.666667,0.012439,0.011359,-0.002281,-0.009302,0.953333,-0.916667,-0.036667,-25,0.014541,0.032348,-0.005621,0.002251,1.563333,5.583333,-0.123333,-14.666667,-0.037738,0.010392,-0.001357,-0.017779,-1.196667,5.133333,-0.086667,-14.666667,-0.039948,0.021346,0.001986,-0.028885,-1.83,6.983333,-0.036667,-31.333333,76.776,294.165,32.1,1813.7,Rise
0.029414,0.01289,-0.005366,-0.016602,2.45,0.2,-0.066667,-42,-0.051538,-0.002128,0.001448,-0.042665,-0.546667,1.483333,-0.07,-61.333333,0.005196,0.006801,-0.000518,-0.010695,-0.363333,1.8,-0.036667,-36.333333,0.016902,-0.012663,-0.000414,-0.004545,-0.95,-2.05,0.026667,-36.666667,0.025359,-0.008666,-0.000932,-0.022936,2.28,-1.066667,-0.043333,-16.666667,0.012439,0.011359,-0.002281,-0.009302,0.953333,-0.916667,-0.036667,-25,0.014541,0.032348,-0.005621,0.002251,1.563333,5.583333,-0.123333,-14.666667,-0.037738,0.010392,-0.001357,-0.017779,-1.196667,5.133333,-0.086667,-14.666667,-0.039948,0.021346,0.001986,-0.028885,-1.83,6.983333,-0.036667,-31.333333,0.006651,0.027027,0.00219,-0.009817,-1.843333,5.516667,0.063333,-33.333333,76.575,297.265,32.074,1785.9,Down
-0.051538,-0.002128,0.001448,-0.042665,-0.546667,1.483333,-0.07,-61.333333,0.005196,0.006801,-0.000518,-0.010695,-0.363333,1.8,-0.036667,-36.333333,0.016902,-0.012663,-0.000414,-0.004545,-0.95,-2.05,0.026667,-36.666667,0.025359,-0.008666,-0.000932,-0.022936,2.28,-1.066667,-0.043333,-16.666667,0.012439,0.011359,-0.002281,-0.009302,0.953333,-0.916667,-0.036667,-25,0.014541,0.032348,-0.005621,0.002251,1.563333,5.583333,-0.123333,-14.666667,-0.037738,0.010392,-0.001357,-0.017779,-1.196667,5.133333,-0.086667,-14.666667,-0.039948,0.021346,0.001986,-0.028885,-1.83,6.983333,-0.036667,-31.333333,0.006651,0.027027,0.00219,-0.009817,-1.843333,5.516667,0.063333,-33.333333,0.002553,0.033553,0.000937,-0.001985,-0.263333,10.083333,0.05,-18.333333,76.149,301.225,32.065,1760,Rise
