@relation weka_training_4

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A6 numeric
@attribute A7 numeric
@attribute A8 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A12 numeric
@attribute A13 numeric
@attribute A14 numeric
@attribute A15 numeric
@attribute A16 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute A20 numeric
@attribute A21 numeric
@attribute A22 numeric
@attribute A23 numeric
@attribute A24 numeric
@attribute A25 numeric
@attribute A26 numeric
@attribute A27 numeric
@attribute A28 numeric
@attribute A29 numeric
@attribute A30 numeric
@attribute A31 numeric
@attribute A32 numeric
@attribute A33 numeric
@attribute A34 numeric
@attribute A35 numeric
@attribute A36 numeric
@attribute A37 numeric
@attribute A38 numeric
@attribute A39 numeric
@attribute A40 numeric
@attribute A41 numeric
@attribute A42 numeric
@attribute A43 numeric
@attribute A44 numeric
@attribute A45 numeric
@attribute A46 numeric
@attribute A47 numeric
@attribute A48 numeric
@attribute A49 numeric
@attribute A50 numeric
@attribute A51 numeric
@attribute A52 numeric
@attribute A53 numeric
@attribute A54 numeric
@attribute A55 numeric
@attribute A56 numeric
@attribute A57 numeric
@attribute A58 numeric
@attribute A59 numeric
@attribute A60 numeric
@attribute A61 numeric
@attribute A62 numeric
@attribute A63 numeric
@attribute A64 numeric
@attribute A65 numeric
@attribute A66 numeric
@attribute A67 numeric
@attribute A68 numeric
@attribute A69 numeric
@attribute A70 numeric
@attribute A71 numeric
@attribute A72 numeric
@attribute A73 numeric
@attribute A74 numeric
@attribute A75 numeric
@attribute A76 numeric
@attribute A77 numeric
@attribute A78 numeric
@attribute A79 numeric
@attribute A80 numeric
@attribute A81 numeric
@attribute A82 numeric
@attribute A83 numeric
@attribute A84 numeric
@attribute Target {Rise,Down}

@data
-0.056691,-0.035605,-0.002604,0.046296,-2.5025,-17.9,-0.08,102.5,-0.029957,0.012572,0.002694,0.056655,-3.07625,-8.2,-0.0425,82.75,0.013731,0.031009,0.005121,0.031737,-3.335,0.2125,0.04,80.25,0.002325,0.019634,-0.002603,0.071579,0.76,6.65,0.0125,152.5,-0.006081,0.00588,-0.002689,0.040841,-0.09,5.85,0.0025,105,-0.053598,-0.008256,0.002861,0.029951,-1.62,1.1,0.02,87.25,-0.049625,-0.038657,0.003641,0.071429,-2.3575,-5.9375,-0.0025,172.25,0.003594,-0.026101,-0.002253,0.045426,-1.32,-6.525,0.01,97.5,0.025286,0.015659,-0.001819,0.020656,-0.7725,-2.3625,0.0175,97.5,0.02482,0.016043,0.001213,0,1.0575,-1.3,-0.0075,85,97.179,450.8,28.834,3869.2,Rise
-0.029957,0.012572,0.002694,0.056655,-3.07625,-8.2,-0.0425,82.75,0.013731,0.031009,0.005121,0.031737,-3.335,0.2125,0.04,80.25,0.002325,0.019634,-0.002603,0.071579,0.76,6.65,0.0125,152.5,-0.006081,0.00588,-0.002689,0.040841,-0.09,5.85,0.0025,105,-0.053598,-0.008256,0.002861,0.029951,-1.62,1.1,0.02,87.25,-0.049625,-0.038657,0.003641,0.071429,-2.3575,-5.9375,-0.0025,172.25,0.003594,-0.026101,-0.002253,0.045426,-1.32,-6.525,0.01,97.5,0.025286,0.015659,-0.001819,0.020656,-0.7725,-2.3625,0.0175,97.5,0.02482,0.016043,0.001213,0,1.0575,-1.3,-0.0075,85,0.028925,0.025257,0.001647,0.001785,2.1775,6.25,-0.0125,2.5,97.201,453.13,28.85,3951.2,Down
0.013731,0.031009,0.005121,0.031737,-3.335,0.2125,0.04,80.25,0.002325,0.019634,-0.002603,0.071579,0.76,6.65,0.0125,152.5,-0.006081,0.00588,-0.002689,0.040841,-0.09,5.85,0.0025,105,-0.053598,-0.008256,0.002861,0.029951,-1.62,1.1,0.02,87.25,-0.049625,-0.038657,0.003641,0.071429,-2.3575,-5.9375,-0.0025,172.25,0.003594,-0.026101,-0.002253,0.045426,-1.32,-6.525,0.01,97.5,0.025286,0.015659,-0.001819,0.020656,-0.7725,-2.3625,0.0175,97.5,0.02482,0.016043,0.001213,0,1.0575,-1.3,-0.0075,85,0.028925,0.025257,0.001647,0.001785,2.1775,6.25,-0.0125,2.5,-0.015964,0.023732,-0.000606,-0.013142,0.19,8.3875,0.015,-17.5,96.822,454.89,28.85,4013.1,Down
0.002325,0.019634,-0.002603,0.071579,0.76,6.65,0.0125,152.5,-0.006081,0.00588,-0.002689,0.040841,-0.09,5.85,0.0025,105,-0.053598,-0.008256,0.002861,0.029951,-1.62,1.1,0.02,87.25,-0.049625,-0.038657,0.003641,0.071429,-2.3575,-5.9375,-0.0025,172.25,0.003594,-0.026101,-0.002253,0.045426,-1.32,-6.525,0.01,97.5,0.025286,0.015659,-0.001819,0.020656,-0.7725,-2.3625,0.0175,97.5,0.02482,0.016043,0.001213,0,1.0575,-1.3,-0.0075,85,0.028925,0.025257,0.001647,0.001785,2.1775,6.25,-0.0125,2.5,-0.015964,0.023732,-0.000606,-0.013142,0.19,8.3875,0.015,-17.5,-0.084727,-0.002171,0.000952,-0.023508,-2.33,1.7875,0.025,-37.5,95.451,454.795,28.846,4067,Down
-0.006081,0.00588,-0.002689,0.040841,-0.09,5.85,0.0025,105,-0.053598,-0.008256,0.002861,0.029951,-1.62,1.1,0.02,87.25,-0.049625,-0.038657,0.003641,0.071429,-2.3575,-5.9375,-0.0025,172.25,0.003594,-0.026101,-0.002253,0.045426,-1.32,-6.525,0.01,97.5,0.025286,0.015659,-0.001819,0.020656,-0.7725,-2.3625,0.0175,97.5,0.02482,0.016043,0.001213,0,1.0575,-1.3,-0.0075,85,0.028925,0.025257,0.001647,0.001785,2.1775,6.25,-0.0125,2.5,-0.015964,0.023732,-0.000606,-0.013142,0.19,8.3875,0.015,-17.5,-0.084727,-0.002171,0.000952,-0.023508,-2.33,1.7875,0.025,-37.5,-0.071528,-0.003806,0.004149,-0.037695,-2.965,2.5125,0.0375,-68.75,93.967,454.705,28.876,4078.5,Down
-0.053598,-0.008256,0.002861,0.029951,-1.62,1.1,0.02,87.25,-0.049625,-0.038657,0.003641,0.071429,-2.3575,-5.9375,-0.0025,172.25,0.003594,-0.026101,-0.002253,0.045426,-1.32,-6.525,0.01,97.5,0.025286,0.015659,-0.001819,0.020656,-0.7725,-2.3625,0.0175,97.5,0.02482,0.016043,0.001213,0,1.0575,-1.3,-0.0075,85,0.028925,0.025257,0.001647,0.001785,2.1775,6.25,-0.0125,2.5,-0.015964,0.023732,-0.000606,-0.013142,0.19,8.3875,0.015,-17.5,-0.084727,-0.002171,0.000952,-0.023508,-2.33,1.7875,0.025,-37.5,-0.071528,-0.003806,0.004149,-0.037695,-2.965,2.5125,0.0375,-68.75,-0.060476,-0.020938,0.001296,-0.030986,-4.4025,-2.775,0.0225,-85,92.264,453.585,28.9,4084.5,Down
-0.049625,-0.038657,0.003641,0.071429,-2.3575,-5.9375,-0.0025,172.25,0.003594,-0.026101,-0.002253,0.045426,-1.32,-6.525,0.01,97.5,0.025286,0.015659,-0.001819,0.020656,-0.7725,-2.3625,0.0175,97.5,0.02482,0.016043,0.001213,0,1.0575,-1.3,-0.0075,85,0.028925,0.025257,0.001647,0.001785,2.1775,6.25,-0.0125,2.5,-0.015964,0.023732,-0.000606,-0.013142,0.19,8.3875,0.015,-17.5,-0.084727,-0.002171,0.000952,-0.023508,-2.33,1.7875,0.025,-37.5,-0.071528,-0.003806,0.004149,-0.037695,-2.965,2.5125,0.0375,-68.75,-0.060476,-0.020938,0.001296,-0.030986,-4.4025,-2.775,0.0225,-85,0.004678,-0.003805,0.001121,-0.024577,-2.5825,-3.7,0.045,-77.5,91.5,453.425,28.91,4080.5,Down
0.003594,-0.026101,-0.002253,0.045426,-1.32,-6.525,0.01,97.5,0.025286,0.015659,-0.001819,0.020656,-0.7725,-2.3625,0.0175,97.5,0.02482,0.016043,0.001213,0,1.0575,-1.3,-0.0075,85,0.028925,0.025257,0.001647,0.001785,2.1775,6.25,-0.0125,2.5,-0.015964,0.023732,-0.000606,-0.013142,0.19,8.3875,0.015,-17.5,-0.084727,-0.002171,0.000952,-0.023508,-2.33,1.7875,0.025,-37.5,-0.071528,-0.003806,0.004149,-0.037695,-2.965,2.5125,0.0375,-68.75,-0.060476,-0.020938,0.001296,-0.030986,-4.4025,-2.775,0.0225,-85,0.004678,-0.003805,0.001121,-0.024577,-2.5825,-3.7,0.045,-77.5,0.018677,0.01743,-0.000603,-0.041571,-0.1075,1.675,0.02,-97.5,91.029,456.375,28.915,4026.5,Down
0.025286,0.015659,-0.001819,0.020656,-0.7725,-2.3625,0.0175,97.5,0.02482,0.016043,0.001213,0,1.0575,-1.3,-0.0075,85,0.028925,0.025257,0.001647,0.001785,2.1775,6.25,-0.0125,2.5,-0.015964,0.023732,-0.000606,-0.013142,0.19,8.3875,0.015,-17.5,-0.084727,-0.002171,0.000952,-0.023508,-2.33,1.7875,0.025,-37.5,-0.071528,-0.003806,0.004149,-0.037695,-2.965,2.5125,0.0375,-68.75,-0.060476,-0.020938,0.001296,-0.030986,-4.4025,-2.775,0.0225,-85,0.004678,-0.003805,0.001121,-0.024577,-2.5825,-3.7,0.045,-77.5,0.018677,0.01743,-0.000603,-0.041571,-0.1075,1.675,0.02,-97.5,0.022384,0.011601,0.003445,-0.065496,0.465,0.7625,0.0225,-116.25,90.259,459.2,28.95,3952.5,Down
0.02482,0.016043,0.001213,0,1.0575,-1.3,-0.0075,85,0.028925,0.025257,0.001647,0.001785,2.1775,6.25,-0.0125,2.5,-0.015964,0.023732,-0.000606,-0.013142,0.19,8.3875,0.015,-17.5,-0.084727,-0.002171,0.000952,-0.023508,-2.33,1.7875,0.025,-37.5,-0.071528,-0.003806,0.004149,-0.037695,-2.965,2.5125,0.0375,-68.75,-0.060476,-0.020938,0.001296,-0.030986,-4.4025,-2.775,0.0225,-85,0.004678,-0.003805,0.001121,-0.024577,-2.5825,-3.7,0.045,-77.5,0.018677,0.01743,-0.000603,-0.041571,-0.1075,1.675,0.02,-97.5,0.022384,0.011601,0.003445,-0.065496,0.465,0.7625,0.0225,-116.25,0.01389,-0.013813,0.013452,-0.06014,1.425,0.675,0.1475,-127.5,89.435,459.295,29.026,3868.5,Down
0.028925,0.025257,0.001647,0.001785,2.1775,6.25,-0.0125,2.5,-0.015964,0.023732,-0.000606,-0.013142,0.19,8.3875,0.015,-17.5,-0.084727,-0.002171,0.000952,-0.023508,-2.33,1.7875,0.025,-37.5,-0.071528,-0.003806,0.004149,-0.037695,-2.965,2.5125,0.0375,-68.75,-0.060476,-0.020938,0.001296,-0.030986,-4.4025,-2.775,0.0225,-85,0.004678,-0.003805,0.001121,-0.024577,-2.5825,-3.7,0.045,-77.5,0.018677,0.01743,-0.000603,-0.041571,-0.1075,1.675,0.02,-97.5,0.022384,0.011601,0.003445,-0.065496,0.465,0.7625,0.0225,-116.25,0.01389,-0.013813,0.013452,-0.06014,1.425,0.675,0.1475,-127.5,-0.064714,-0.031156,0.021399,-0.12137,-1.38,-3.125,0.2625,-217.5,87.696,458.405,29.144,3743.5,Down
-0.015964,0.023732,-0.000606,-0.013142,0.19,8.3875,0.015,-17.5,-0.084727,-0.002171,0.000952,-0.023508,-2.33,1.7875,0.025,-37.5,-0.071528,-0.003806,0.004149,-0.037695,-2.965,2.5125,0.0375,-68.75,-0.060476,-0.020938,0.001296,-0.030986,-4.4025,-2.775,0.0225,-85,0.004678,-0.003805,0.001121,-0.024577,-2.5825,-3.7,0.045,-77.5,0.018677,0.01743,-0.000603,-0.041571,-0.1075,1.675,0.02,-97.5,0.022384,0.011601,0.003445,-0.065496,0.465,0.7625,0.0225,-116.25,0.01389,-0.013813,0.013452,-0.06014,1.425,0.675,0.1475,-127.5,-0.064714,-0.031156,0.021399,-0.12137,-1.38,-3.125,0.2625,-217.5,-0.052206,-0.075818,0.02214,-0.10899,-1.8125,-14.4,0.37,-215,85.629,453.095,29.302,3602.5,Down
-0.084727,-0.002171,0.000952,-0.023508,-2.33,1.7875,0.025,-37.5,-0.071528,-0.003806,0.004149,-0.037695,-2.965,2.5125,0.0375,-68.75,-0.060476,-0.020938,0.001296,-0.030986,-4.4025,-2.775,0.0225,-85,0.004678,-0.003805,0.001121,-0.024577,-2.5825,-3.7,0.045,-77.5,0.018677,0.01743,-0.000603,-0.041571,-0.1075,1.675,0.02,-97.5,0.022384,0.011601,0.003445,-0.065496,0.465,0.7625,0.0225,-116.25,0.01389,-0.013813,0.013452,-0.06014,1.425,0.675,0.1475,-127.5,-0.064714,-0.031156,0.021399,-0.12137,-1.38,-3.125,0.2625,-217.5,-0.052206,-0.075818,0.02214,-0.10899,-1.8125,-14.4,0.37,-215,0.005849,-0.032491,0.013753,-0.122536,-1.065,-12.05,0.365,-225,84.357,447.745,29.477,3445.5,Down
-0.071528,-0.003806,0.004149,-0.037695,-2.965,2.5125,0.0375,-68.75,-0.060476,-0.020938,0.001296,-0.030986,-4.4025,-2.775,0.0225,-85,0.004678,-0.003805,0.001121,-0.024577,-2.5825,-3.7,0.045,-77.5,0.018677,0.01743,-0.000603,-0.041571,-0.1075,1.675,0.02,-97.5,0.022384,0.011601,0.003445,-0.065496,0.465,0.7625,0.0225,-116.25,0.01389,-0.013813,0.013452,-0.06014,1.425,0.675,0.1475,-127.5,-0.064714,-0.031156,0.021399,-0.12137,-1.38,-3.125,0.2625,-217.5,-0.052206,-0.075818,0.02214,-0.10899,-1.8125,-14.4,0.37,-215,0.005849,-0.032491,0.013753,-0.122536,-1.065,-12.05,0.365,-225,0.055865,-0.010215,-0.000906,-0.147727,-0.29,-9.175,0.1925,-277.5,84.349,443.455,29.62,3265.5,Down
-0.060476,-0.020938,0.001296,-0.030986,-4.4025,-2.775,0.0225,-85,0.004678,-0.003805,0.001121,-0.024577,-2.5825,-3.7,0.045,-77.5,0.018677,0.01743,-0.000603,-0.041571,-0.1075,1.675,0.02,-97.5,0.022384,0.011601,0.003445,-0.065496,0.465,0.7625,0.0225,-116.25,0.01389,-0.013813,0.013452,-0.06014,1.425,0.675,0.1475,-127.5,-0.064714,-0.031156,0.021399,-0.12137,-1.38,-3.125,0.2625,-217.5,-0.052206,-0.075818,0.02214,-0.10899,-1.8125,-14.4,0.37,-215,0.005849,-0.032491,0.013753,-0.122536,-1.065,-12.05,0.365,-225,0.055865,-0.010215,-0.000906,-0.147727,-0.29,-9.175,0.1925,-277.5,0.039301,-0.046877,-0.006826,-0.151139,1.8875,-13.5,0.03,-225,84.551,436.16,29.735,3078,Down
0.004678,-0.003805,0.001121,-0.024577,-2.5825,-3.7,0.045,-77.5,0.018677,0.01743,-0.000603,-0.041571,-0.1075,1.675,0.02,-97.5,0.022384,0.011601,0.003445,-0.065496,0.465,0.7625,0.0225,-116.25,0.01389,-0.013813,0.013452,-0.06014,1.425,0.675,0.1475,-127.5,-0.064714,-0.031156,0.021399,-0.12137,-1.38,-3.125,0.2625,-217.5,-0.052206,-0.075818,0.02214,-0.10899,-1.8125,-14.4,0.37,-215,0.005849,-0.032491,0.013753,-0.122536,-1.065,-12.05,0.365,-225,0.055865,-0.010215,-0.000906,-0.147727,-0.29,-9.175,0.1925,-277.5,0.039301,-0.046877,-0.006826,-0.151139,1.8875,-13.5,0.03,-225,0.064993,-0.009241,-0.008005,-0.141385,3.53,-1.65,-0.105,-231.25,85.657,431.3,29.842,2878.5,Down
0.018677,0.01743,-0.000603,-0.041571,-0.1075,1.675,0.02,-97.5,0.022384,0.011601,0.003445,-0.065496,0.465,0.7625,0.0225,-116.25,0.01389,-0.013813,0.013452,-0.06014,1.425,0.675,0.1475,-127.5,-0.064714,-0.031156,0.021399,-0.12137,-1.38,-3.125,0.2625,-217.5,-0.052206,-0.075818,0.02214,-0.10899,-1.8125,-14.4,0.37,-215,0.005849,-0.032491,0.013753,-0.122536,-1.065,-12.05,0.365,-225,0.055865,-0.010215,-0.000906,-0.147727,-0.29,-9.175,0.1925,-277.5,0.039301,-0.046877,-0.006826,-0.151139,1.8875,-13.5,0.03,-225,0.064993,-0.009241,-0.008005,-0.141385,3.53,-1.65,-0.105,-231.25,0.04218,-0.072058,-0.00232,-0.15655,2.82,-12.8875,-0.1225,-227.5,86.546,422.275,29.95,2661.5,Down
0.022384,0.011601,0.003445,-0.065496,0.465,0.7625,0.0225,-116.25,0.01389,-0.013813,0.013452,-0.06014,1.425,0.675,0.1475,-127.5,-0.064714,-0.031156,0.021399,-0.12137,-1.38,-3.125,0.2625,-217.5,-0.052206,-0.075818,0.02214,-0.10899,-1.8125,-14.4,0.37,-215,0.005849,-0.032491,0.013753,-0.122536,-1.065,-12.05,0.365,-225,0.055865,-0.010215,-0.000906,-0.147727,-0.29,-9.175,0.1925,-277.5,0.039301,-0.046877,-0.006826,-0.151139,1.8875,-13.5,0.03,-225,0.064993,-0.009241,-0.008005,-0.141385,3.53,-1.65,-0.105,-231.25,0.04218,-0.072058,-0.00232,-0.15655,2.82,-12.8875,-0.1225,-227.5,0.058802,-0.154337,0.000664,-0.129825,3.0475,-26.75,-0.05,-175,87.8,406.615,30.065,2450.5,Rise
0.01389,-0.013813,0.013452,-0.06014,1.425,0.675,0.1475,-127.5,-0.064714,-0.031156,0.021399,-0.12137,-1.38,-3.125,0.2625,-217.5,-0.052206,-0.075818,0.02214,-0.10899,-1.8125,-14.4,0.37,-215,0.005849,-0.032491,0.013753,-0.122536,-1.065,-12.05,0.365,-225,0.055865,-0.010215,-0.000906,-0.147727,-0.29,-9.175,0.1925,-277.5,0.039301,-0.046877,-0.006826,-0.151139,1.8875,-13.5,0.03,-225,0.064993,-0.009241,-0.008005,-0.141385,3.53,-1.65,-0.105,-231.25,0.04218,-0.072058,-0.00232,-0.15655,2.82,-12.8875,-0.1225,-227.5,0.058802,-0.154337,0.000664,-0.129825,3.0475,-26.75,-0.05,-175,0.01474,-0.049548,0.002822,0.00369,2.5025,-13.225,0.005,-87.5,88.817,393.725,30.173,2274.5,Rise
-0.064714,-0.031156,0.021399,-0.12137,-1.38,-3.125,0.2625,-217.5,-0.052206,-0.075818,0.02214,-0.10899,-1.8125,-14.4,0.37,-215,0.005849,-0.032491,0.013753,-0.122536,-1.065,-12.05,0.365,-225,0.055865,-0.010215,-0.000906,-0.147727,-0.29,-9.175,0.1925,-277.5,0.039301,-0.046877,-0.006826,-0.151139,1.8875,-13.5,0.03,-225,0.064993,-0.009241,-0.008005,-0.141385,3.53,-1.65,-0.105,-231.25,0.04218,-0.072058,-0.00232,-0.15655,2.82,-12.8875,-0.1225,-227.5,0.058802,-0.154337,0.000664,-0.129825,3.0475,-26.75,-0.05,-175,0.01474,-0.049548,0.002822,0.00369,2.5025,-13.225,0.005,-87.5,-0.000903,-0.037834,0.005463,0.107011,0.8625,-20.5625,0.08,0,89.698,380.37,30.253,2126,Rise
-0.052206,-0.075818,0.02214,-0.10899,-1.8125,-14.4,0.37,-215,0.005849,-0.032491,0.013753,-0.122536,-1.065,-12.05,0.365,-225,0.055865,-0.010215,-0.000906,-0.147727,-0.29,-9.175,0.1925,-277.5,0.039301,-0.046877,-0.006826,-0.151139,1.8875,-13.5,0.03,-225,0.064993,-0.009241,-0.008005,-0.141385,3.53,-1.65,-0.105,-231.25,0.04218,-0.072058,-0.00232,-0.15655,2.82,-12.8875,-0.1225,-227.5,0.058802,-0.154337,0.000664,-0.129825,3.0475,-26.75,-0.05,-175,0.01474,-0.049548,0.002822,0.00369,2.5025,-13.225,0.005,-87.5,-0.000903,-0.037834,0.005463,0.107011,0.8625,-20.5625,0.08,0,0.024637,0.022603,-0.002234,0.140067,1.675,-8.3,0.0125,98.25,91.809,369.275,30.261,2035.3,Rise
0.005849,-0.032491,0.013753,-0.122536,-1.065,-12.05,0.365,-225,0.055865,-0.010215,-0.000906,-0.147727,-0.29,-9.175,0.1925,-277.5,0.039301,-0.046877,-0.006826,-0.151139,1.8875,-13.5,0.03,-225,0.064993,-0.009241,-0.008005,-0.141385,3.53,-1.65,-0.105,-231.25,0.04218,-0.072058,-0.00232,-0.15655,2.82,-12.8875,-0.1225,-227.5,0.058802,-0.154337,0.000664,-0.129825,3.0475,-26.75,-0.05,-175,0.01474,-0.049548,0.002822,0.00369,2.5025,-13.225,0.005,-87.5,-0.000903,-0.037834,0.005463,0.107011,0.8625,-20.5625,0.08,0,0.024637,0.022603,-0.002234,0.140067,1.675,-8.3,0.0125,98.25,0.007832,0.027267,-0.001323,0.129646,0.105,7.825,0.0125,165.25,93.83,362.505,30.233,1976.4,Rise
0.055865,-0.010215,-0.000906,-0.147727,-0.29,-9.175,0.1925,-277.5,0.039301,-0.046877,-0.006826,-0.151139,1.8875,-13.5,0.03,-225,0.064993,-0.009241,-0.008005,-0.141385,3.53,-1.65,-0.105,-231.25,0.04218,-0.072058,-0.00232,-0.15655,2.82,-12.8875,-0.1225,-227.5,0.058802,-0.154337,0.000664,-0.129825,3.0475,-26.75,-0.05,-175,0.01474,-0.049548,0.002822,0.00369,2.5025,-13.225,0.005,-87.5,-0.000903,-0.037834,0.005463,0.107011,0.8625,-20.5625,0.08,0,0.024637,0.022603,-0.002234,0.140067,1.675,-8.3,0.0125,98.25,0.007832,0.027267,-0.001323,0.129646,0.105,7.825,0.0125,165.25,-0.042363,-0.015539,0.00157,0.115425,-0.97,-2.8875,0.0225,167.5,94.885,353.28,30.204,1957.4,Rise
0.039301,-0.046877,-0.006826,-0.151139,1.8875,-13.5,0.03,-225,0.064993,-0.009241,-0.008005,-0.141385,3.53,-1.65,-0.105,-231.25,0.04218,-0.072058,-0.00232,-0.15655,2.82,-12.8875,-0.1225,-227.5,0.058802,-0.154337,0.000664,-0.129825,3.0475,-26.75,-0.05,-175,0.01474,-0.049548,0.002822,0.00369,2.5025,-13.225,0.005,-87.5,-0.000903,-0.037834,0.005463,0.107011,0.8625,-20.5625,0.08,0,0.024637,0.022603,-0.002234,0.140067,1.675,-8.3,0.0125,98.25,0.007832,0.027267,-0.001323,0.129646,0.105,7.825,0.0125,165.25,-0.042363,-0.015539,0.00157,0.115425,-0.97,-2.8875,0.0225,167.5,0.01306,0.003985,0.002646,0.179476,0.7275,3.5125,-0.0125,223.75,96.173,345,30.202,2009.4,Rise
0.064993,-0.009241,-0.008005,-0.141385,3.53,-1.65,-0.105,-231.25,0.04218,-0.072058,-0.00232,-0.15655,2.82,-12.8875,-0.1225,-227.5,0.058802,-0.154337,0.000664,-0.129825,3.0475,-26.75,-0.05,-175,0.01474,-0.049548,0.002822,0.00369,2.5025,-13.225,0.005,-87.5,-0.000903,-0.037834,0.005463,0.107011,0.8625,-20.5625,0.08,0,0.024637,0.022603,-0.002234,0.140067,1.675,-8.3,0.0125,98.25,0.007832,0.027267,-0.001323,0.129646,0.105,7.825,0.0125,165.25,-0.042363,-0.015539,0.00157,0.115425,-0.97,-2.8875,0.0225,167.5,0.01306,0.003985,0.002646,0.179476,0.7275,3.5125,-0.0125,223.75,0.009886,-0.021557,0.000743,0.131597,-0.5325,-2,0.0375,214.25,97.316,338.505,30.213,2094.4,Rise
0.04218,-0.072058,-0.00232,-0.15655,2.82,-12.8875,-0.1225,-227.5,0.058802,-0.154337,0.000664,-0.129825,3.0475,-26.75,-0.05,-175,0.01474,-0.049548,0.002822,0.00369,2.5025,-13.225,0.005,-87.5,-0.000903,-0.037834,0.005463,0.107011,0.8625,-20.5625,0.08,0,0.024637,0.022603,-0.002234,0.140067,1.675,-8.3,0.0125,98.25,0.007832,0.027267,-0.001323,0.129646,0.105,7.825,0.0125,165.25,-0.042363,-0.015539,0.00157,0.115425,-0.97,-2.8875,0.0225,167.5,0.01306,0.003985,0.002646,0.179476,0.7275,3.5125,-0.0125,223.75,0.009886,-0.021557,0.000743,0.131597,-0.5325,-2,0.0375,214.25,0.032114,-0.009893,-0.029909,0.060329,0.5375,-4.55,-0.27,172.25,98.14,330.575,30.119,2196.9,Down
0.058802,-0.154337,0.000664,-0.129825,3.0475,-26.75,-0.05,-175,0.01474,-0.049548,0.002822,0.00369,2.5025,-13.225,0.005,-87.5,-0.000903,-0.037834,0.005463,0.107011,0.8625,-20.5625,0.08,0,0.024637,0.022603,-0.002234,0.140067,1.675,-8.3,0.0125,98.25,0.007832,0.027267,-0.001323,0.129646,0.105,7.825,0.0125,165.25,-0.042363,-0.015539,0.00157,0.115425,-0.97,-2.8875,0.0225,167.5,0.01306,0.003985,0.002646,0.179476,0.7275,3.5125,-0.0125,223.75,0.009886,-0.021557,0.000743,0.131597,-0.5325,-2,0.0375,214.25,0.032114,-0.009893,-0.029909,0.060329,0.5375,-4.55,-0.27,172.25,-0.009956,0.013333,-0.020195,-0.001751,1.2925,2.15,-0.2975,120,98.584,327.365,30.02,2316.9,Rise
0.01474,-0.049548,0.002822,0.00369,2.5025,-13.225,0.005,-87.5,-0.000903,-0.037834,0.005463,0.107011,0.8625,-20.5625,0.08,0,0.024637,0.022603,-0.002234,0.140067,1.675,-8.3,0.0125,98.25,0.007832,0.027267,-0.001323,0.129646,0.105,7.825,0.0125,165.25,-0.042363,-0.015539,0.00157,0.115425,-0.97,-2.8875,0.0225,167.5,0.01306,0.003985,0.002646,0.179476,0.7275,3.5125,-0.0125,223.75,0.009886,-0.021557,0.000743,0.131597,-0.5325,-2,0.0375,214.25,0.032114,-0.009893,-0.029909,0.060329,0.5375,-4.55,-0.27,172.25,-0.009956,0.013333,-0.020195,-0.001751,1.2925,2.15,-0.2975,120,-0.009332,0.083554,-0.010372,0.030043,-0.305,7.4375,-0.305,57.5,98.531,332.76,29.916,2461.9,Rise
-0.000903,-0.037834,0.005463,0.107011,0.8625,-20.5625,0.08,0,0.024637,0.022603,-0.002234,0.140067,1.675,-8.3,0.0125,98.25,0.007832,0.027267,-0.001323,0.129646,0.105,7.825,0.0125,165.25,-0.042363,-0.015539,0.00157,0.115425,-0.97,-2.8875,0.0225,167.5,0.01306,0.003985,0.002646,0.179476,0.7275,3.5125,-0.0125,223.75,0.009886,-0.021557,0.000743,0.131597,-0.5325,-2,0.0375,214.25,0.032114,-0.009893,-0.029909,0.060329,0.5375,-4.55,-0.27,172.25,-0.009956,0.013333,-0.020195,-0.001751,1.2925,2.15,-0.2975,120,-0.009332,0.083554,-0.010372,0.030043,-0.305,7.4375,-0.305,57.5,-0.0001,0.074687,0.000344,0.021277,0.1825,12.725,-0.295,25,98.746,336.645,29.807,2591.9,Rise
0.024637,0.022603,-0.002234,0.140067,1.675,-8.3,0.0125,98.25,0.007832,0.027267,-0.001323,0.129646,0.105,7.825,0.0125,165.25,-0.042363,-0.015539,0.00157,0.115425,-0.97,-2.8875,0.0225,167.5,0.01306,0.003985,0.002646,0.179476,0.7275,3.5125,-0.0125,223.75,0.009886,-0.021557,0.000743,0.131597,-0.5325,-2,0.0375,214.25,0.032114,-0.009893,-0.029909,0.060329,0.5375,-4.55,-0.27,172.25,-0.009956,0.013333,-0.020195,-0.001751,1.2925,2.15,-0.2975,120,-0.009332,0.083554,-0.010372,0.030043,-0.305,7.4375,-0.305,57.5,-0.0001,0.074687,0.000344,0.021277,0.1825,12.725,-0.295,25,-0.00811,0.027389,0.012316,0.163462,-0.93,11.8,0.12,182.5,98.853,341.66,29.729,2767.4,Rise
